iter,n,K,speed
24,40,1000,0.608494925
24,42,1000,0.95117595
24,44,1000,0.973465593
24,46,1000,1.266713582
24,48,1000,1.376391002
24,50,1000,1.793520182
24,52,1000,1.74863346
24,54,1000,2.353806221
24,56,1000,2.843128556
24,58,1000,2.351774541
24,60,1000,3.18508456
24,62,1000,3.51721627
24,64,1000,4.488518211
24,66,1000,5.123880558
24,68,1000,5.722184811
24,70,1000,5.855269517
24,72,1000,6.728724361
24,74,1000,8.320051919
24,76,1000,9.459542768
24,78,1000,11.549636349
24,80,1000,11.621219126
24,82,1000,14.308428995
24,84,1000,16.513553374
24,86,1000,17.911531873
24,88,1000,15.311503279
24,90,1000,20.242395531
24,92,1000,19.561313428
24,94,1000,23.525343146
24,96,1000,18.971297837
24,98,1000,23.956183844
24,100,1000,29.150607902
25,10,1000,0.007761951
25,12,1000,0.011800227
25,14,1000,0.029606357
25,16,1000,0.036462646
25,18,1000,0.047620175
25,20,1000,0.069552327
25,22,1000,0.070112255
25,24,1000,0.154366253
25,26,1000,0.098825535
25,28,1000,0.221544634
25,30,1000,0.207300451
25,32,1000,0.31648101
25,34,1000,0.391677789
25,36,1000,0.504152739
25,38,1000,0.544521952
25,40,1000,0.692031543
25,42,1000,0.701254813
25,44,1000,1.788494935
25,46,1000,3.963810403
25,48,1000,2.069206827
25,50,1000,1.64577318
25,52,1000,1.807275479
25,54,1000,1.724879824
25,56,1000,2.527705998
25,58,1000,2.428609789
25,60,1000,2.184063854
25,62,1000,3.545793258
25,64,1000,3.846198827
25,66,1000,4.291976477
25,68,1000,5.373283557
25,70,1000,5.23347007
25,72,1000,6.093267195
25,74,1000,6.925645561
25,76,1000,6.166334125
25,78,1000,8.604424169
25,80,1000,9.517763767
25,82,1000,9.626851882
25,84,1000,10.555773938
25,86,1000,11.19747577
25,88,1000,15.43378632
25,90,1000,17.20768471
25,92,1000,15.466482378
25,94,1000,18.681845187
25,96,1000,18.212013916
25,98,1000,17.964664168
25,100,1000,25.236367954
26,10,1000,0.008194558
26,12,1000,0.019483701
26,14,1000,0.016276201
26,16,1000,0.043862656
26,18,1000,0.025877249
26,20,1000,0.053438957
26,22,1000,0.120929105
26,24,1000,0.081960586
26,26,1000,0.154856243
26,28,1000,0.13699216
26,30,1000,0.253002527
26,32,1000,0.231698519
26,34,1000,0.323754069
26,36,1000,0.391885246
26,38,1000,0.409191397
26,40,1000,0.48788474
26,42,1000,0.828685455
26,44,1000,0.930085008
26,46,1000,1.177072538
26,48,1000,1.376254072
26,50,1000,1.347125753
26,52,1000,2.091612116
26,54,1000,2.321792574
26,56,1000,2.533154649
26,58,1000,2.369304551
26,60,1000,2.969199316
26,62,1000,3.461283441
26,64,1000,4.737158087
26,66,1000,4.159631725
26,68,1000,5.051941448
26,70,1000,5.716249611
26,72,1000,5.770915982
26,74,1000,8.305654261
26,76,1000,7.497099391
26,78,1000,8.427627458
26,80,1000,8.866790092
26,82,1000,10.353004568
26,84,1000,11.042994682
26,86,1000,12.856126106
26,88,1000,13.81124607
26,90,1000,15.217514977
26,92,1000,17.998039756
26,94,1000,18.45387024
26,96,1000,22.154432117
26,98,1000,20.809184925
26,100,1000,27.326918475
27,10,1000,0.006900234
27,12,1000,0.015579069
27,14,1000,0.016660933
27,16,1000,0.031971722
27,18,1000,0.022566027
27,20,1000,0.054338153
27,22,1000,0.084636465
27,24,1000,0.143933959
27,26,1000,0.189559495
27,28,1000,0.190171059
27,30,1000,0.291867699
27,32,1000,0.361562748
27,34,1000,0.442279899
27,36,1000,0.387387057
27,38,1000,0.623089003
27,40,1000,0.531927933
27,42,1000,0.857939751
27,44,1000,0.613758335
27,46,1000,1.149644837
27,48,1000,1.342889395
27,50,1000,1.710259036
27,52,1000,1.665690204
27,54,1000,1.846205046
27,56,1000,2.714236418
27,58,1000,2.538882194
27,60,1000,3.270134195
27,62,1000,3.527260254
27,64,1000,4.976426089
27,66,1000,4.588247901
27,68,1000,5.935714989
27,70,1000,7.253787838
27,72,1000,6.886307775
27,74,1000,8.202808648
27,76,1000,8.092514716
27,78,1000,8.951822814
27,80,1000,11.360626575
27,82,1000,12.130171662
27,84,1000,13.61238401
27,86,1000,17.070986773
27,88,1000,17.169028182
27,90,1000,18.638849177
27,92,1000,21.904753568
27,94,1000,17.885765213
27,96,1000,31.145331789
27,98,1000,20.651238596
27,100,1000,23.325458181
28,10,1000,0.019404438
28,12,1000,0.016233593
28,14,1000,0.031742371
28,16,1000,0.032319778
28,18,1000,0.030691556
28,20,1000,0.081538621
28,22,1000,0.154094013
28,24,1000,0.103637247
28,26,1000,0.122892185
28,28,1000,0.207948127
28,30,1000,0.272305211
28,32,1000,0.259239244
28,34,1000,0.393575234
28,36,1000,0.560659475
28,38,1000,0.587183825
28,40,1000,0.679344121
28,42,1000,0.827310794
28,44,1000,0.864194879
28,46,1000,1.331035214
28,48,1000,1.233308624
28,50,1000,1.616225951
28,52,1000,2.050711922
28,54,1000,2.487306806
28,56,1000,2.439122308
28,58,1000,3.007620117
28,60,1000,3.405906461
28,62,1000,3.425174518
28,64,1000,4.099465516
28,66,1000,4.490542524
28,68,1000,4.804582563
28,70,1000,5.619388009
28,72,1000,4.963884037
28,74,1000,8.889303419
28,76,1000,10.288188872
28,78,1000,9.408016769
28,80,1000,13.653004573
28,82,1000,9.792482354
28,84,1000,14.131151787
28,86,1000,15.035484478
28,88,1000,12.649153894
28,90,1000,15.619660366
28,92,1000,14.438885196
28,94,1000,18.995547818
28,96,1000,19.710644132
28,98,1000,21.311271481
28,100,1000,24.1366328
29,10,1000,0.006867497
29,12,1000,0.015717501
29,14,1000,0.023565129
29,16,1000,0.028163699
29,18,1000,0.039906054
29,20,1000,0.052129785
29,22,1000,0.027384073
29,24,1000,0.113239824
29,26,1000,0.182962179
29,28,1000,0.156324239
29,30,1000,0.163626796
29,32,1000,0.314139923
29,34,1000,0.341589265
29,36,1000,0.409215665
29,38,1000,0.513236859
29,40,1000,0.725485547
29,42,1000,0.803515219
29,44,1000,1.049599782
29,46,1000,0.703165428
29,48,1000,1.196568486
29,50,1000,1.576208531
29,52,1000,1.473369239
29,54,1000,2.27899999
29,56,1000,1.892570352
29,58,1000,2.371987877
29,60,1000,3.287105064
29,62,1000,3.457278889
29,64,1000,3.419342476
29,66,1000,3.811518156
29,68,1000,4.250770669
29,70,1000,5.432404119
29,72,1000,5.549066532
29,74,1000,7.215802357
29,76,1000,10.836048346
29,78,1000,10.726499122
29,80,1000,9.716536033
29,82,1000,12.629690527
29,84,1000,14.037515295
29,86,1000,14.400659212
29,88,1000,14.642055903
29,90,1000,15.262593845
29,92,1000,14.657151329
29,94,1000,19.140592267
29,96,1000,16.510268407
29,98,1000,22.729926889
29,100,1000,22.950537933
30,10,1000,0.008348744
30,12,1000,0.016222161
30,14,1000,0.017679937
30,16,1000,0.041916062
30,18,1000,0.113395824
30,20,1000,0.041420145
30,22,1000,0.078621458
30,24,1000,0.107334037
30,26,1000,0.098992128
30,28,1000,0.232313759
30,30,1000,0.229858547
30,32,1000,0.361964861
30,34,1000,0.285062089
30,36,1000,0.407478203
30,38,1000,0.44516188
30,40,1000,0.457134333
30,42,1000,0.879433258
30,44,1000,0.877271353
30,46,1000,1.101358677
30,48,1000,1.53814221
30,50,1000,1.962828112
30,52,1000,2.203858037
30,54,1000,1.944911222
30,56,1000,2.288233393
30,58,1000,2.870954709
30,60,1000,3.170124744
30,62,1000,4.243564553
30,64,1000,4.503989465
30,66,1000,3.631266682
30,68,1000,4.689999499
30,70,1000,5.995961424
30,72,1000,7.903865382
30,74,1000,7.590720962
30,76,1000,8.928291504
30,78,1000,9.565785294
30,80,1000,10.890184416
30,82,1000,11.260451635
30,84,1000,12.991881495
30,86,1000,13.419126484
30,88,1000,17.165107177
30,90,1000,19.661183565
30,92,1000,19.963511219
30,94,1000,21.768253914
30,96,1000,23.097376956
30,98,1000,25.932131658
30,100,1000,24.984261163
31,10,1000,0.005665388
31,12,1000,0.019974038
31,14,1000,0.017150234
31,16,1000,0.023608882
31,18,1000,0.035188955
31,20,1000,0.064739018
31,22,1000,0.112841248
31,24,1000,0.134958736
31,26,1000,0.100329012
31,28,1000,0.267794857
31,30,1000,0.382523887
31,32,1000,0.252349949
31,34,1000,0.341584345
31,36,1000,0.322456316
31,38,1000,0.542799592
31,40,1000,0.785276018
31,42,1000,0.98596851
31,44,1000,1.162263034
31,46,1000,1.230139994
31,48,1000,1.719376956
31,50,1000,1.885872365
31,52,1000,1.861137354
31,54,1000,1.98089903
31,56,1000,3.111085179
31,58,1000,3.686694598
31,60,1000,3.455537349
31,62,1000,3.216467252
31,64,1000,4.706786662
31,66,1000,6.177590467
31,68,1000,6.170339299
31,70,1000,5.602084469
31,72,1000,8.058394003
31,74,1000,7.605126589
31,76,1000,9.785250301
31,78,1000,9.752593729
31,80,1000,9.773180724
31,82,1000,11.770484423
31,84,1000,12.040638992
31,86,1000,15.276185155
31,88,1000,16.468698999
31,90,1000,16.977515987
31,92,1000,18.116030761
31,94,1000,20.712764176
31,96,1000,20.56742995
31,98,1000,24.077584783
31,100,1000,28.789918099
32,10,1000,0.007292766
32,12,1000,0.018206228
32,14,1000,0.031397655
32,16,1000,0.041108422
32,18,1000,0.044592695
32,20,1000,0.178215567
32,22,1000,0.094168342
32,24,1000,0.177160721
32,26,1000,0.213114314
32,28,1000,0.346197446
32,30,1000,0.203822738
32,32,1000,0.648455173
32,34,1000,0.712114009
32,36,1000,0.424358685
32,38,1000,0.988381461
32,40,1000,1.097902974
32,42,1000,1.321637583
32,44,1000,1.477112712
32,46,1000,1.789670735
32,48,1000,1.69097933
32,50,1000,2.019425671
32,52,1000,2.90781311
32,54,1000,2.531949034
32,56,1000,2.68729922
32,58,1000,3.662666586
32,60,1000,5.402993873
32,62,1000,4.65056378
32,64,1000,4.802178282
32,66,1000,6.764158789
32,68,1000,6.831382432
32,70,1000,8.408156632
32,72,1000,9.285342895
32,74,1000,11.060127231
32,76,1000,10.660018271
32,78,1000,12.686635608
32,80,1000,12.727494932
32,82,1000,15.514166017
32,84,1000,17.027767357
32,86,1000,20.258456688
32,88,1000,22.990604498
32,90,1000,19.427518465
32,92,1000,27.480709085
32,94,1000,33.984337814
32,96,1000,26.686119604
32,98,1000,33.010243321
32,100,1000,35.265036181
33,10,1000,0.006915365
33,12,1000,0.018280768
33,14,1000,0.020518439
33,16,1000,0.030636565
33,18,1000,0.042233064
33,20,1000,0.110870919
33,22,1000,0.126177773
33,24,1000,0.071913442
33,26,1000,0.195335098
33,28,1000,0.26553416
33,30,1000,0.163251285
33,32,1000,0.467203549
33,34,1000,0.720551716
33,36,1000,0.552572502
33,38,1000,0.689864299
33,40,1000,0.895603025
33,42,1000,1.128323999
33,44,1000,1.215048925
33,46,1000,1.348702117
33,48,1000,2.004090064
33,50,1000,2.297657918
33,52,1000,2.796150012
33,54,1000,3.011985969
33,56,1000,3.831318159
33,58,1000,4.056515604
33,60,1000,4.333147743
33,62,1000,4.24153701
33,64,1000,5.382038376
33,66,1000,6.034032216
33,68,1000,6.625305944
33,70,1000,5.881818189
33,72,1000,6.192267606
33,74,1000,7.602186671
33,76,1000,8.218965063
33,78,1000,10.548197153
33,80,1000,10.550430161
33,82,1000,11.725612804
33,84,1000,10.149294434
33,86,1000,13.50936539
33,88,1000,15.681719901
33,90,1000,13.910944046
33,92,1000,19.935002098
33,94,1000,20.232217331
33,96,1000,23.135199662
33,98,1000,24.646417634
33,100,1000,28.028530641
34,10,1000,0.005333756
34,12,1000,0.014509006
34,14,1000,0.016134021
34,16,1000,0.028488207
34,18,1000,0.035740352
34,20,1000,0.042931066
34,22,1000,0.063809182
34,24,1000,0.136484095
34,26,1000,0.076832298
34,28,1000,0.149107195
34,30,1000,0.27178832
34,32,1000,0.278489179
34,34,1000,0.401978255
34,36,1000,0.386988441
34,38,1000,0.605945223
34,40,1000,0.689356379
34,42,1000,0.686604615
34,44,1000,1.033384864
34,46,1000,1.242272484
34,48,1000,1.290360541
34,50,1000,1.887700009
34,52,1000,2.173371136
34,54,1000,1.873666204
34,56,1000,2.540003597
34,58,1000,2.693744162
34,60,1000,2.91541604
34,62,1000,4.038593115
34,64,1000,4.320278624
34,66,1000,4.686481658
34,68,1000,6.06679239
34,70,1000,6.632328088
34,72,1000,7.186519078
34,74,1000,6.700112745
34,76,1000,7.410547375
34,78,1000,7.700710644
34,80,1000,11.523803182
34,82,1000,11.839369008
34,84,1000,12.611950596
34,86,1000,14.417305485
34,88,1000,14.541786971
34,90,1000,14.321593665
34,92,1000,18.460694429
34,94,1000,21.416781152
34,96,1000,22.776265522
34,98,1000,21.981685346
34,100,1000,25.05325232
35,10,1000,0.005868886
35,12,1000,0.008831888
35,14,1000,0.022273465
35,16,1000,0.016137194
35,18,1000,0.042313207
35,20,1000,0.040575895
35,22,1000,0.210737401
35,24,1000,0.083159672
35,26,1000,0.134396289
35,28,1000,0.129779313
35,30,1000,0.344085496
35,32,1000,0.19463756
35,34,1000,0.432229607
35,36,1000,0.400549239
35,38,1000,0.557220046
35,40,1000,0.546426542
35,42,1000,0.777726824
35,44,1000,1.064638966
35,46,1000,1.274084825
35,48,1000,1.285890625
35,50,1000,1.683991361
35,52,1000,2.053034315
35,54,1000,1.624115235
35,56,1000,2.558605002
35,58,1000,2.564082702
35,60,1000,3.626582376
35,62,1000,3.86033773
35,64,1000,4.051183659
35,66,1000,5.140491264
35,68,1000,4.143359932
35,70,1000,5.684933382
35,72,1000,6.139036152
35,74,1000,6.792910009
35,76,1000,7.298877135
35,78,1000,10.296818029
35,80,1000,10.041197109
35,82,1000,12.316854739
35,84,1000,13.869400635
35,86,1000,15.37877007
35,88,1000,16.324012338
35,90,1000,19.13058096
35,92,1000,21.729309389
35,94,1000,21.252083773
35,96,1000,25.107590626
35,98,1000,27.592178972
