iter,max_previous_assortment,optimal_worst_case_revenue,fraction,worst_case_revenue,best_case_revenue,n,rev_ordered
2,4328.02430783186,4379.841566653047,0.13,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.14,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.15,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.16,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.17,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.18,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.19,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.2,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.21,1871.085886139294,8384.50223382352,15,other
2,4328.02430783186,4379.841566653047,0.22,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.23,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.24,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.25,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.26,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.27,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.28,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.29,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.3,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.31,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.32,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.33,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.34,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.35,1871.085886139294,8384.50223382352,15,other
2,4328.02430783186,4379.841566653047,0.36,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.37,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.38,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.39,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.4,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.41,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.42,1871.085886139294,8384.502233823521,15,other
2,4328.02430783186,4379.841566653047,0.43,2295.273878558061,8342.050981986235,15,other
2,4328.02430783186,4379.841566653047,0.44,2295.273878558061,8342.050981986235,15,other
2,4328.02430783186,4379.841566653047,0.45,2295.273878558061,8342.050981986236,15,other
2,4328.02430783186,4379.841566653047,0.46,2295.273878558061,8342.05098198626,15,other
2,4328.02430783186,4379.841566653047,0.47,2295.273878558061,8342.050981986236,15,other
2,4328.02430783186,4379.841566653047,0.48,2295.273878558061,8342.050981986236,15,other
2,4328.02430783186,4379.841566653047,0.49,2295.273878558061,8342.05098198626,15,other
2,4328.02430783186,4379.841566653047,0.5,2295.273878558061,8342.050981986236,15,other
2,4328.02430783186,4379.841566653047,0.51,2295.273878558061,8342.05098198626,15,other
2,4328.02430783186,4379.841566653047,0.52,2295.273878558061,8342.050981986236,15,other
2,4328.02430783186,4379.841566653047,0.53,2913.6945462897834,8213.131077097323,15,other
2,4328.02430783186,4379.841566653047,0.54,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.55,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.56,2913.6945462897834,8213.131077097323,15,other
2,4328.02430783186,4379.841566653047,0.57,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.58,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.59,2913.6945462897834,8213.131077097329,15,other
2,4328.02430783186,4379.841566653047,0.6,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.61,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.62,2913.6945462897834,8213.13107709733,15,other
2,4328.02430783186,4379.841566653047,0.63,2913.6945462897834,8213.131077097318,15,other
2,4328.02430783186,4379.841566653047,0.64,2913.6945462897834,8213.131077097345,15,other
2,4328.02430783186,4379.841566653047,0.65,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.66,2913.6945462897834,8213.131077097321,15,other
2,4328.02430783186,4379.841566653047,0.67,3085.679907027264,8046.61918445228,15,other
2,4328.02430783186,4379.841566653047,0.68,3085.679907027264,8046.619184452281,15,other
2,4328.02430783186,4379.841566653047,0.69,3085.679907027264,8046.61918445228,15,other
2,4328.02430783186,4379.841566653047,0.7,3085.679907027264,8046.619184452279,15,other
2,4328.02430783186,4379.841566653047,0.71,3321.5727726808645,7917.699279563366,15,other
2,4328.02430783186,4379.841566653047,0.72,3321.5727726808645,7917.699279563366,15,other
2,4328.02430783186,4379.841566653047,0.73,3321.5727726808645,7917.699279563367,15,other
2,4328.02430783186,4379.841566653047,0.74,3321.5727726808645,7917.699279563366,15,other
2,4328.02430783186,4379.841566653047,0.75,3321.5727726808645,7917.699279563366,15,other
2,4328.02430783186,4379.841566653047,0.76,3436.7055718758284,7765.984344130319,15,other
2,4328.02430783186,4379.841566653047,0.77,3436.7055718758284,7765.984344130319,15,other
2,4328.02430783186,4379.841566653047,0.78,3436.7055718758284,7765.984344130316,15,other
2,4328.02430783186,4379.841566653047,0.79,3538.615794028327,7625.608055273525,15,other
2,4328.02430783186,4379.841566653047,0.8,3538.615794028327,7625.608055273525,15,other
2,4328.02430783186,4379.841566653047,0.81,3647.510960548493,7511.741533365077,15,other
2,4328.02430783186,4379.841566653047,0.82,3647.510960548493,7511.741533365076,15,other
2,4328.02430783186,4379.841566653047,0.83,3647.510960548493,7511.741533365076,15,other
2,4328.02430783186,4379.841566653047,0.84,3749.21790387006,7474.274545944029,15,other
2,4328.02430783186,4379.841566653047,0.85,3749.21790387006,7474.2745459440575,15,other
2,4328.02430783186,4379.841566653047,0.86,3851.1281260225587,7333.898257087235,15,other
2,4328.02430783186,4379.841566653047,0.87,3851.1281260225587,7333.898257087235,15,other
2,4328.02430783186,4379.841566653047,0.88,3960.0232925427263,7220.031735178786,15,other
2,4328.02430783186,4379.841566653047,0.89,3960.0232925427263,7220.031735178786,15,other
2,4328.02430783186,4379.841566653047,0.9,3960.0232925427263,7220.031735178786,15,other
2,4328.02430783186,4379.841566653047,0.91,3995.2351113345558,6911.175957870304,15,other
2,4328.02430783186,4379.841566653047,0.92,4034.229707131539,6872.55817407241,15,other
2,4328.02430783186,4379.841566653047,0.93,4104.130277854724,6797.309435961856,15,other
2,4328.02430783186,4379.841566653047,0.94,4150.608129349146,6533.412552798658,15,other
2,4328.02430783186,4379.841566653047,0.95,4165.164821315397,6458.163814688103,15,other
2,4328.02430783186,4379.841566653047,0.96,4224.9162857422725,6224.556775490175,15,other
2,4328.02430783186,4379.841566653047,0.97,4294.715114661143,6110.690253581727,15,other
2,4328.02430783186,4379.841566653047,0.98,4294.715114661143,6110.690253581727,15,other
2,4328.02430783186,4379.841566653047,0.99,4379.841566653046,5265.693288028748,15,other
2,4328.02430783186,4379.841566653047,1.0,4379.841566653046,5265.693288028748,15,other
3,6890.626684795607,6890.626684795608,0.0,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.01,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.02,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.03,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.04,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.05,4178.466382141445,7352.208300888887,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.06,4178.466382141445,7352.208300888889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.07,4178.466382141445,7352.208300888889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.08,4178.466382141445,7352.20830088888,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.09,4178.466382141445,7352.208300888879,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.1,4178.466382141445,7352.20830088888,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.11,4178.466382141445,7352.208300888882,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.12,4178.466382141445,7352.2083008888885,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.13,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.14,4178.466382141445,7352.2083008888785,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.15,4178.466382141445,7352.20830088889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.16,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.17,4178.466382141445,7352.208300888883,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.18,4178.466382141445,7352.208300888883,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.19,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.2,4178.466382141445,7352.208300888886,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.21,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.22,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.23,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.24,4178.466382141445,7352.208300888889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.25,4178.466382141445,7352.208300888889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.26,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.27,4178.466382141445,7352.208300888879,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.28,4178.466382141445,7352.208300888878,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.29,4178.466382141445,7352.208300888883,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.3,4178.466382141445,7352.2083008888885,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.31,4178.466382141445,7352.208300888883,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.32,4178.466382141445,7352.208300888878,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.33,4178.466382141445,7352.2083008888885,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.34,4178.466382141445,7352.208300888882,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.35,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.36,4178.466382141445,7352.208300888879,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.37,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.38,4178.466382141445,7352.208300888876,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.39,4178.466382141445,7352.208300888886,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.4,4178.466382141445,7352.20830088889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.41,4178.466382141445,7352.20830088888,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.42,4178.466382141445,7352.208300888881,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.43,4178.466382141445,7352.208300888882,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.44,4178.466382141445,7352.208300888864,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.45,4178.466382141445,7352.208300888889,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.46,4178.466382141445,7352.208300888881,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.47,4178.466382141445,7352.208300888882,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.48,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.49,4178.466382141445,7352.208300888879,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.5,4178.466382141445,7352.208300888877,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.51,4178.466382141445,7352.208300888888,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.52,4178.466382141445,7352.208300888884,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.53,4178.466382141445,7352.208300888878,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.54,4178.466382141445,7352.208300888878,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.55,4178.466382141445,7352.2083008888785,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.56,4178.466382141445,7352.208300888879,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.57,4178.466382141445,7352.208300888894,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.58,4178.466382141445,7352.208300888893,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.59,4178.466382141445,7352.208300888878,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.6,4178.466382141445,7352.208300888881,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.61,5193.981436908642,7340.386488127356,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.62,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.63,5193.981436908642,7340.386488127356,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.64,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.65,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.66,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.67,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.68,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.69,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.7,5193.981436908642,7340.386488127356,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.71,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.72,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.73,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.74,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.75,5193.981436908642,7340.386488127355,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.76,6236.470322428732,7239.205019568411,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.77,6236.470322428732,7239.205019568407,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.78,6236.470322428732,7239.205019568399,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.79,6236.470322428732,7239.205019568406,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.8,6236.470322428732,7239.205019568402,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.81,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.82,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.83,6236.470322428732,7239.205019568404,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.84,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.85,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.86,6236.470322428732,7239.205019568402,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.87,6236.470322428732,7239.205019568402,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.88,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.89,6236.470322428732,7239.205019568404,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.9,6236.470322428732,7239.205019568401,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.91,6558.069594250271,7054.007383021611,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.92,6558.069594250271,7054.0073830216115,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.93,6558.069594250271,7054.0073830216115,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.94,6558.069594250271,7054.0073830216115,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.95,6558.069594250271,7054.007383021614,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.96,6890.626684795608,6890.626684795607,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.97,6890.626684795608,6890.626684795611,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.98,6890.626684795608,6890.626684795609,10,rev_ordered
3,6890.626684795607,6890.626684795608,0.99,6890.626684795608,6890.626684795617,10,rev_ordered
3,6890.626684795607,6890.626684795608,1.0,6890.626684795608,6890.62668479561,10,rev_ordered
3,6010.198777258153,6010.198777258152,0.0,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.01,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.02,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.03,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.04,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.05,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.06,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.07,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.08,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.09,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.1,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.11,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.12,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.13,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.14,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.15,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.16,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.17,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.18,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.19,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.2,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.21,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.22,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.23,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.24,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.25,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.26,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.27,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.28,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.29,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.3,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.31,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.32,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.33,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.34,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.35,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.36,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.37,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.38,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.39,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.4,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.41,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.42,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.43,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.44,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.45,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.46,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.47,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.48,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.49,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.5,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.51,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.52,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.53,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.54,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.55,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.56,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.57,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.58,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.59,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.6,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.61,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.62,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.63,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.64,5452.443342282745,8510.610137985537,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.65,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.66,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.67,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.68,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.69,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.7,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.71,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.72,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.73,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.74,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.75,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.76,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.77,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.78,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.79,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.8,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.81,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.82,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.83,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.84,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.85,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.86,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.87,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.88,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.89,5452.443342282745,8510.610137985539,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.9,5452.443342282745,8510.61013798554,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.91,6010.1987772581515,6010.198777258153,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.92,6010.1987772581515,6010.198777258153,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.93,6010.1987772581515,6010.198777258184,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.94,6010.1987772581515,6010.198777258155,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.95,6010.1987772581515,6010.198777258153,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.96,6010.1987772581515,6010.198777258155,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.97,6010.1987772581515,6010.198777258153,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.98,6010.1987772581515,6010.198777258155,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,0.99,6010.1987772581515,6010.198777258153,10,reverse_rev_ordered
3,6010.198777258153,6010.198777258152,1.0,6010.1987772581515,6010.198777258154,10,reverse_rev_ordered
3,4548.987135697601,4553.827904040333,0.0,1000.1343320374472,7793.722936851235,15,other
3,4548.987135697601,4553.827904040333,0.01,1000.1343320374472,7793.722936851235,15,other
3,4548.987135697601,4553.827904040333,0.02,1000.1343320374472,7793.722936851234,15,other
3,4548.987135697601,4553.827904040333,0.03,1000.1343320374472,7793.722936851235,15,other
3,4548.987135697601,4553.827904040333,0.04,1000.1343320374472,7793.722936851235,15,other
3,4548.987135697601,4553.827904040333,0.05,1000.1343320374472,7793.722936851235,15,other
3,4548.987135697601,4553.827904040333,0.06,1000.1343320374472,7793.722936851234,15,other
