iter,max_previous_assortments,estimated_revenue,worst_case_revenue,best_case_revenue,n
77,0.5484237838592404,0.5667589424801088,0.41586177639854827,0.5667589424801087,4
78,0.47483557345189387,0.47483557345189376,0.47483557345189376,0.47483557345189376,4
79,0.42930869310657715,0.44611146589802647,0.38759168094747043,0.4461114658980265,4
80,0.5858022613499893,0.5858022613499895,0.5858022613499894,0.5858022613499894,4
81,0.5405096901442059,0.5405096901442059,0.5405096901442059,0.5405096901442059,4
82,0.310748465073745,0.31074846507374504,0.31074846507374504,0.31074846507374504,4
83,0.4658566906072279,0.49244274287923256,0.37175033920335804,0.507779539567783,4
84,0.5502589905691204,0.5502589905691204,0.5502589905691204,0.5502589905691204,4
85,0.55491817680376,0.5576747590983946,0.29693568250946134,0.5576747590983945,4
86,0.48966492941636935,0.48966492941636935,0.48966492941636935,0.48966492941636935,4
87,0.6196097393654854,0.6196097393654854,0.6196097393654854,0.6196097393654854,4
88,0.5168973535000996,0.5168973535000995,0.5168973535000994,0.5168973535000995,4
89,0.5767795153099582,0.5767795153099582,0.5767795153099582,0.5767795153099582,4
90,0.4689019565705088,0.4689019565705087,0.4689019565705088,0.4689019565705088,4
91,0.23386259099892948,0.2338625909989294,0.23386259099892942,0.23386259099892942,4
92,0.6664814977410365,0.6664814977410366,0.6664814977410366,0.6664814977410366,4
93,0.5250832762335843,0.5250832762335843,0.5250832762335843,0.5250832762335843,4
94,0.4924022275400718,0.4924022275400719,0.49240222754007185,0.4924022275400719,4
95,0.31349027247357986,0.34351410262289317,0.23181232311096273,0.3435141026228931,4
96,0.36207635475984284,0.36207635475984257,0.36207635475984257,0.36207635475984257,4
97,0.6799155579739293,0.6799155579739292,0.6799155579739291,0.6799155579739291,4
98,0.6422035271642526,0.6422035271642526,0.6422035271642524,0.6422035271642524,4
99,0.3855642883668082,0.3855642883668085,0.38556428836680856,0.38556428836680856,4
100,0.31818370712195027,0.31818370712195027,0.31818370712195027,0.31818370712195027,4
101,0.565714800356241,0.565714800356241,0.5657148003562409,0.5657148003562409,4
102,0.48445630852533295,0.48445630852533306,0.48445630852533306,0.48445630852533306,4
103,0.5547392731978409,0.554739273197841,0.554739273197841,0.554739273197841,4
104,0.3600294801752361,0.36002948017523606,0.36002948017523606,0.36002948017523606,4
105,0.4899783355202457,0.551417823935351,0.4155031071227341,0.5514929968344464,4
106,0.5185907614815732,0.518590761481573,0.518590761481573,0.518590761481573,4
107,0.6436547814167655,0.6436547814167657,0.6436547814167656,0.6436547814167656,4
108,0.34298066378893705,0.3429806637889372,0.3429806637889372,0.3429806637889372,4
109,0.4773612449868797,0.47736124498687954,0.47736124498687954,0.47736124498687954,4
110,0.46645646526581563,0.4664564652658157,0.4664564652658157,0.4664564652658157,4
111,0.3381298477121484,0.364735202074686,0.20312484280093074,0.37952428314905956,4
112,0.5148267726877696,0.5148267726877694,0.5148267726877696,0.5148267726877696,4
113,0.6134774113280868,0.613477411328087,0.613477411328087,0.613477411328087,4
114,0.6260342031843854,0.6314469655657213,0.5019134256787688,0.6394568795830757,4
115,0.6233459321291933,0.6233459321291933,0.6233459321291934,0.6233459321291934,4
116,0.48868185889905014,0.48868185889905025,0.48868185889905025,0.48868185889905025,4
117,0.4017276852486455,0.4017276852486455,0.40172768524864544,0.40172768524864544,4
118,0.4867304239990994,0.4867304239990995,0.48673042399909944,0.4867304239990995,4
119,0.1557890287648296,0.1557890287648296,0.15578902876482964,0.15578902876482964,4
120,0.4809121410079482,0.4809121410079482,0.48091214100794816,0.48091214100794816,4
121,0.5450076440188971,0.5450076440188972,0.5450076440188973,0.5450076440188973,4
122,0.6519769736200123,0.6519769736200124,0.6519769736200125,0.6519769736200125,4
123,0.664096108536627,0.664096108536627,0.664096108536627,0.664096108536627,4
124,0.39753467913408386,0.39753467913408386,0.3975346791340838,0.3975346791340838,4
125,0.6213117636083371,0.621311763608337,0.621311763608337,0.6213117636083368,4
126,0.5916742036077794,0.5916742036077794,0.5916742036077794,0.5916742036077793,4
127,0.2708194500589777,0.2777127166669839,0.24926720340128655,0.2852911438658655,4
128,0.3932657199266627,0.39326571992666276,0.3932657199266627,0.3932657199266627,4
129,0.515649013126843,0.5156490131268432,0.5156490131268432,0.5156490131268432,4
130,0.6631877732680935,0.6631877732680935,0.6631877732680935,0.6631877732680935,4
131,0.655968380334109,0.655968380334109,0.6559683803341091,0.6559683803341091,4
132,0.38758695716378133,0.38758695716378133,0.3875869571637814,0.38758695716378133,4
133,0.2600501191933627,0.26005011919336274,0.26005011919336274,0.26005011919336274,4
134,0.5047950524951568,0.5047950524951569,0.5047950524951569,0.5047950524951569,4
135,0.4355480054754278,0.43554800547542794,0.4355480054754278,0.4355480054754278,4
136,0.5660503639442691,0.6127517660927908,0.48891457433844954,0.6176018669516592,4
137,0.6943964155959175,0.6943964155959175,0.6943964155959174,0.6943964155959175,4
138,0.49520522372865783,0.49520522372865766,0.4952052237286577,0.4952052237286577,4
139,0.36022317997043046,0.36022317997043035,0.3602231799704304,0.3602231799704304,4
140,0.5350371010710235,0.5350371010710235,0.5350371010710235,0.5350371010710235,4
141,0.44102374509826825,0.45025327716144364,0.411817512829313,0.45868212415539994,4
142,0.615098653410425,0.615098653410425,0.6150986534104252,0.6150986534104252,4
143,0.5963200571882326,0.5963200571882324,0.5963200571882323,0.5963200571882323,4
144,0.369959290949064,0.3793088771868707,0.2805033519453273,0.3793088771868706,4
145,0.5206567535268295,0.5206567535268294,0.5206567535268294,0.5206567535268294,4
146,0.552532549776853,0.5525325497768528,0.5525325497768528,0.5525325497768528,4
147,0.5714222185867814,0.5714222185867814,0.5714222185867814,0.5714222185867814,4
148,0.32296982944190167,0.3343284626380333,0.26061611364778403,0.3553384999234718,4
149,0.5747148249940064,0.5747148249940063,0.5747148249940062,0.5747148249940062,4
150,0.4029789073448595,0.4029789073448594,0.4029789073448594,0.4029789073448594,4
151,0.32786561122331465,0.32786561122331465,0.3278656112233146,0.3278656112233146,4
152,0.5398503625063772,0.5398503625063773,0.5398503625063773,0.5398503625063773,4
153,0.3773631772830124,0.380202395925234,0.28750905265605753,0.3983474560082102,4
154,0.5271149610812456,0.5271149610812453,0.5271149610812453,0.5271149610812453,4
155,0.5534399696203534,0.5534399696203531,0.5534399696203531,0.5534399696203531,4
156,0.44822317514018495,0.4482231751401849,0.4482231751401849,0.4482231751401849,4
157,0.4725466468832255,0.47254664688322545,0.47254664688322545,0.47254664688322545,4
158,0.5369151729869048,0.5369151729869049,0.5369151729869049,0.5369151729869049,4
159,0.49279220887171643,0.4927922088717165,0.4927922088717165,0.4927922088717165,4
160,0.3496574313656705,0.34965743136567046,0.3496574313656705,0.3496574313656705,4
161,0.4040425805146866,0.4128811544261787,0.3365052765522377,0.4587376874979012,4
162,0.49109229427107726,0.49109229427107726,0.49109229427107726,0.49109229427107726,4
163,0.40967372972179744,0.4096737297217974,0.4096737297217974,0.4096737297217974,4
164,0.550835347441013,0.554003514399876,0.46408823586867454,0.5546422952428566,4
165,0.5871706012258374,0.5871706012258374,0.5871706012258374,0.5871706012258374,4
166,0.19502998370521943,0.19502998370521943,0.1950299837052194,0.1950299837052194,4
167,0.5099522743018906,0.5099522743018906,0.5099522743018907,0.5099522743018907,4
168,0.6325883588684605,0.6325883588684605,0.6325883588684605,0.6325883588684605,4
169,0.5649073025380605,0.5649073025380609,0.5649073025380609,0.5649073025380609,4
170,0.3104359818865033,0.31043598188650334,0.31043598188650334,0.31043598188650334,4
171,0.5541437467677859,0.5541437467677857,0.5541437467677858,0.5541437467677858,4
172,0.47577754458741095,0.47577754458741084,0.47577754458741084,0.47577754458741084,4
173,0.41037251330640245,0.4103725133064023,0.41037251330640234,0.41037251330640234,4
174,0.5056706457797799,0.5056706457797799,0.5056706457797799,0.5056706457797799,4
175,0.4336696617482841,0.4336696617482841,0.4336696617482841,0.43366966174828414,4
176,0.5798507246369037,0.5798507246369041,0.579850724636904,0.579850724636904,4
177,0.525117178193051,0.5251171781930513,0.5251171781930513,0.5251171781930513,4
178,0.3028441464602592,0.30284414646025914,0.30284414646025914,0.30284414646025914,4
179,0.6303384879883918,0.6303384879883916,0.6303384879883916,0.6303384879883918,4
180,0.447253336101364,0.44725333610136386,0.4472533361013639,0.4472533361013639,4
181,0.6063686877299981,0.6063686877299981,0.606368687729998,0.606368687729998,4
182,0.5552219093460046,0.5552219093460046,0.5552219093460047,0.5552219093460047,4
183,0.43388731441852146,0.43388731441852146,0.43388731441852146,0.43388731441852146,4
184,0.30451852217811065,0.30451852217811065,0.30451852217811065,0.30451852217811065,4
185,0.4170842222571336,0.41737602160000403,0.32156091182088353,0.45486543398803025,4
186,0.35284036609082275,0.3528403660908227,0.3528403660908227,0.3528403660908227,4
187,0.49928114342078367,0.4992811434207839,0.49928114342078384,0.49928114342078384,4
188,0.4663829647547457,0.4663829647547457,0.4663829647547457,0.4663829647547457,4
189,0.37586521328320677,0.3758652132832067,0.37586521328320666,0.37586521328320666,4
190,0.48424619563337945,0.4842461956333794,0.48424619563337945,0.48424619563337945,4
191,0.5552174431501611,0.5552174431501609,0.5552174431501609,0.5552174431501609,4
192,0.3721798432350465,0.37217984323504644,0.37217984323504644,0.37217984323504644,4
193,0.46283857646629,0.46283857646629006,0.46283857646629,0.46283857646629,4
194,0.4900239165055684,0.4900239165055685,0.4900239165055684,0.4900239165055684,4
195,0.37728454051346305,0.377284540513463,0.377284540513463,0.377284540513463,4
196,0.5167065315650403,0.5167065315650404,0.5167065315650403,0.5167065315650403,4
197,0.4901207938921862,0.4901207938921861,0.4901207938921861,0.4901207938921861,4
198,0.6223434446723867,0.6223434446723868,0.6223434446723868,0.6223434446723868,4
199,0.3876523003083883,0.39484657920699034,0.33852476482618865,0.4048706400133981,4
200,0.4544451416289348,0.4544451416289346,0.4544451416289347,0.4544451416289347,4
201,0.5338166047261717,0.5338166047261719,0.5338166047261719,0.5338166047261719,4
202,0.3556185426479883,0.3556185426479882,0.3556185426479882,0.3556185426479882,4
203,0.5747778583903034,0.5747778583903035,0.5747778583903034,0.5747778583903034,4
204,0.5046579093228347,0.5046579093228346,0.5046579093228347,0.5046579093228347,4
205,0.4100408930306422,0.4100408930306422,0.4100408930306422,0.4100408930306422,4
206,0.5008935738163792,0.5008935738163791,0.5008935738163791,0.5008935738163791,4
207,0.5844086651554472,0.5844086651554473,0.5844086651554473,0.5844086651554473,4
208,0.5791291560966272,0.5791291560966272,0.5791291560966272,0.5791291560966272,4
209,0.4288893191499984,0.4288893191499984,0.4288893191499984,0.4288893191499984,4
210,0.3365287957112779,0.336528795711278,0.3365287957112779,0.3365287957112779,4
211,0.4665403794189792,0.46654037941897925,0.4665403794189793,0.4665403794189793,4
212,0.37586317604487585,0.3758631760448756,0.3758631760448757,0.3758631760448757,4
213,0.22608078229228804,0.22608078229228812,0.22608078229228812,0.22608078229228812,4
214,0.508370168620011,0.5083701686200112,0.5083701686200112,0.5083701686200112,4
215,0.3834194357488028,0.3834194357488027,0.3834194357488027,0.3834194357488027,4
216,0.4352613798726359,0.4352613798726358,0.4352613798726358,0.4352613798726358,4
217,0.5871162089289566,0.5871162089289563,0.5871162089289564,0.5871162089289564,4
218,0.4785596894962474,0.4785596894962475,0.4785596894962474,0.4785596894962474,4
219,0.5102778412939688,0.5102778412939688,0.5102778412939688,0.5102778412939688,4
220,0.547077499913587,0.547077499913587,0.547077499913587,0.547077499913587,4
221,0.5455923692516328,0.5455923692516328,0.5455923692516328,0.5455923692516328,4
222,0.6155532707961793,0.6155532707961793,0.6155532707961793,0.6155532707961793,4
223,0.5131140818699764,0.5131140818699766,0.5131140818699765,0.5131140818699766,4
224,0.5301058859231824,0.5301058859231823,0.5301058859231823,0.5301058859231823,4
225,0.4614616503819928,0.46146165038199277,0.4614616503819928,0.4614616503819928,4
226,0.4950582173479475,0.4950582173479475,0.4950582173479475,0.4950582173479475,4
227,0.5911551925467475,0.5911551925467474,0.5911551925467473,0.5911551925467473,4
228,0.3589743749776503,0.3589743749776502,0.3589743749776503,0.3589743749776503,4
229,0.6508057769410882,0.6508057769410883,0.6508057769410885,0.6508057769410885,4
230,0.5544849445526477,0.5711809068191779,0.4962743608141156,0.5864528532450588,4
231,0.6262358959516057,0.6262358959516057,0.6262358959516057,0.6262358959516057,4
232,0.643597465622894,0.6480911841980336,0.5292087335147004,0.6565342419764415,4
233,0.33723877594512686,0.3372387759451268,0.33723877594512686,0.33723877594512686,4
234,0.4714438367194408,0.4714438367194409,0.4714438367194409,0.4714438367194409,4
235,0.4321776626831355,0.4407039979483204,0.32674348741565024,0.44850987608707205,4
236,0.588749416096726,0.588749416096726,0.588749416096726,0.588749416096726,4
237,0.6907260725597264,0.6907260725597266,0.6907260725597266,0.6907260725597266,4
238,0.5291057808364551,0.5291057808364552,0.5291057808364551,0.5291057808364551,4
239,0.21245505978259227,0.2124550597825923,0.21245505978259227,0.21245505978259227,4
240,0.6310427808043756,0.6310427808043758,0.6310427808043757,0.6310427808043757,4
241,0.5827649393782479,0.5827649393782484,0.5827649393782484,0.5827649393782484,4
242,0.38762155852399643,0.3876215585239965,0.3876215585239965,0.3876215585239965,4
243,0.524047157973077,0.5240471579730772,0.524047157973077,0.524047157973077,4
244,0.5610867701699868,0.5610867701699869,0.5610867701699868,0.5610867701699868,4
245,0.6041730514800836,0.6041730514800834,0.6041730514800834,0.6041730514800834,4
246,0.4799595363484698,0.5127620428631606,0.37317105073195844,0.5127620428631606,4
247,0.7232610660194415,0.7232610660194416,0.7232610660194416,0.7232610660194416,4
248,0.3854947986009182,0.3854947986009182,0.38549479860091823,0.38549479860091823,4
249,0.42676652259382664,0.42676652259382675,0.4267665225938267,0.4267665225938267,4
250,0.4704116474405525,0.4704116474405525,0.4704116474405525,0.4704116474405525,4
251,0.47385765496489185,0.47385765496489174,0.47385765496489174,0.47385765496489174,4
252,0.35967876076384125,0.3596787607638412,0.3596787607638412,0.3596787607638412,4
253,0.48445533924076056,0.4844553392407605,0.48445533924076045,0.48445533924076045,4
254,0.47935802141415873,0.4793580214141588,0.47935802141415873,0.47935802141415873,4
255,0.5403170131762933,0.5403170131762933,0.5403170131762934,0.5403170131762934,4
256,0.5493283243311404,0.5493283243311403,0.5493283243311403,0.5493283243311403,4
257,0.4036636132524429,0.4363545097343967,0.28752645198076754,0.43635450973439677,4
258,0.49222990496244134,0.4922299049624413,0.49222990496244134,0.49222990496244134,4
259,0.615641792202252,0.6156417922022519,0.615641792202252,0.615641792202252,4
260,0.48441449314629464,0.4844144931462948,0.4844144931462948,0.4844144931462948,4
261,0.5259952996914763,0.5259952996914763,0.5259952996914763,0.5259952996914763,4
262,0.5347565307574114,0.5347565307574116,0.5347565307574115,0.5347565307574115,4
263,0.46024232329803455,0.4602423232980345,0.46024232329803455,0.46024232329803455,4
264,0.706272996760343,0.7075008135207125,0.6600217314284627,0.7131311546791603,4
265,0.4992249501807864,0.49922495018078633,0.4992249501807863,0.49922495018078633,4
266,0.4797126693219951,0.47971266932199524,0.47971266932199513,0.47971266932199513,4
267,0.6257924496594831,0.6257924496594832,0.6257924496594832,0.6257924496594832,4
268,0.4667264545449762,0.4667264545449761,0.4667264545449761,0.4667264545449761,4
269,0.5178994600454323,0.5178994600454323,0.5178994600454323,0.5178994600454323,4
270,0.3812916225632495,0.3812916225632494,0.3812916225632494,0.3812916225632494,4
271,0.6896007174200867,0.6896007174200868,0.6896007174200868,0.6896007174200868,4
272,0.5322261019158573,0.5322261019158574,0.5322261019158573,0.5322261019158573,4
273,0.3037565134489974,0.30410945454224636,0.20329114097026924,0.31045722451145036,4
274,0.44488683860441447,0.44488683860441464,0.44488683860441464,0.44488683860441464,4
275,0.5870581350371342,0.5870581350371343,0.5870581350371343,0.5870581350371343,4
276,0.5526016402473928,0.5526016402473929,0.5526016402473929,0.5526016402473929,4
277,0.5752889337633612,0.5752889337633612,0.5752889337633612,0.5752889337633612,4
278,0.6949617332193143,0.7005844680601664,0.5689185248563389,0.7251941461014733,4
279,0.4959834252365263,0.4959834252365263,0.4959834252365263,0.4959834252365263,4
280,0.5133839058626786,0.533386519414877,0.46427523989126385,0.5396037485184468,4
281,0.4810828035515574,0.4810828035515574,0.4810828035515575,0.4810828035515575,4
282,0.5044727877707675,0.5044727877707674,0.5044727877707675,0.5044727877707676,4
283,0.33382681947383275,0.33382681947383275,0.3338268194738328,0.3338268194738328,4
284,0.31910031166390895,0.31910031166390895,0.3191003116639089,0.3191003116639089,4
285,0.24460122765460127,0.24460122765460135,0.2446012276546013,0.2446012276546013,4
286,0.3945236151641812,0.39452361516418116,0.3945236151641812,0.3945236151641812,4
287,0.5923637675278386,0.5923637675278386,0.5923637675278385,0.5923637675278385,4
288,0.4066699081417007,0.4388900523649667,0.32009128985322033,0.46373395075183055,4
289,0.32795020680766246,0.33033635637424447,0.24937291794564326,0.34063426674901687,4
290,0.5433092915290132,0.543309291529013,0.543309291529013,0.543309291529013,4
291,0.5138559591576397,0.5138559591576398,0.5138559591576398,0.5138559591576398,4
292,0.5714212288788054,0.5816611433454408,0.4890859408740289,0.6091839607565459,4
293,0.7045258466344441,0.704525846634444,0.704525846634444,0.704525846634444,4
294,0.6019700480987243,0.6019700480987243,0.6019700480987243,0.6019700480987243,4
295,0.6022877530178357,0.6153815460180851,0.4975686821303261,0.6156662153883552,4
296,0.37946474207610587,0.3794647420761059,0.3794647420761059,0.3794647420761059,4
297,0.33622767278653976,0.336791349879058,0.1548610029368355,0.3416311262010592,4
298,0.568661998303076,0.6262171418105593,0.4446413630558739,0.6262171418105593,4
299,0.704432968686689,0.704432968686689,0.7044329686866891,0.7044329686866891,4
300,0.45794387871654335,0.4851759839473163,0.35974603869006216,0.5082720204658095,4
301,0.5243165703910475,0.5243165703910475,0.5243165703910475,0.5243165703910475,4
302,0.5847509105022322,0.5847509105022324,0.5847509105022324,0.5847509105022324,4
303,0.4958651867430487,0.49586518674304875,0.49586518674304875,0.4958651867430488,4
304,0.46057620738295585,0.4605762073829559,0.4605762073829558,0.4605762073829558,4
305,0.1952036017022533,0.19520360170225332,0.19520360170225332,0.19520360170225332,4
306,0.35086945460199515,0.3508694546019951,0.3508694546019951,0.3508694546019951,4
307,0.5456013150639485,0.5456013150639487,0.5456013150639487,0.5456013150639487,4
308,0.6158485465120437,0.6158485465120437,0.6158485465120437,0.6158485465120437,4
309,0.4366555069552345,0.4366555069552345,0.4366555069552345,0.4366555069552345,4
310,0.2020198809369089,0.20201988093690895,0.20201988093690895,0.20201988093690895,4
311,0.33164325528185284,0.3316432552818528,0.3316432552818528,0.3316432552818528,4
312,0.4606362050923156,0.4606362050923156,0.4606362050923156,0.4606362050923156,4
313,0.3372573331804933,0.33725733318049317,0.3372573331804933,0.3372573331804932,4
314,0.44447167923991626,0.4444716792399164,0.4444716792399164,0.4444716792399164,4
315,0.47313089056041446,0.47313089056041435,0.47313089056041435,0.47313089056041435,4
316,0.389216813822293,0.389216813822293,0.38921681382229306,0.38921681382229306,4
317,0.5600003012292378,0.5600003012292379,0.5600003012292379,0.5600003012292379,4
318,0.35667407161909365,0.35667407161909365,0.3566740716190937,0.3566740716190937,4
319,0.38229659712344904,0.3822965971234491,0.382296597123449,0.382296597123449,4
320,0.5582856731799812,0.5715316350898643,0.43259582155867204,0.5773911579932133,4
321,0.4393510295450015,0.43935102954500127,0.4393510295450013,0.4393510295450013,4
322,0.45663334486999485,0.45663334486999463,0.45663334486999463,0.45663334486999463,4
323,0.5310063714815833,0.5310063714815831,0.5310063714815831,0.5310063714815831,4
324,0.32777878878001054,0.3277787887800105,0.3277787887800105,0.3277787887800105,4
325,0.6127002527541794,0.612700252754179,0.612700252754179,0.612700252754179,4
326,0.4668173393989379,0.4824017088170111,0.36722003517419355,0.506883155352656,4
327,0.35608164526169,0.35608164526169017,0.35608164526169017,0.35608164526169017,4
328,0.5397296349491192,0.5397296349491193,0.5397296349491193,0.5397296349491193,4
329,0.5177782245041513,0.5177782245041516,0.5177782245041516,0.5177782245041516,4
330,0.6213539815508788,0.6213539815508787,0.6213539815508788,0.6213539815508788,4
331,0.35737887085131764,0.3573788708513177,0.3573788708513178,0.3573788708513177,4
332,0.6167845513532544,0.6167845513532545,0.6167845513532544,0.6167845513532544,4
333,0.26070920606546283,0.26070920606546283,0.2607092060654629,0.2607092060654629,4
334,0.29333707795696184,0.2933370779569619,0.29333707795696196,0.29333707795696196,4
335,0.6974202503092504,0.6974202503092503,0.6974202503092504,0.6974202503092504,4
336,0.5427846792338495,0.5427846792338495,0.5427846792338497,0.5427846792338497,4
337,0.5796657677752868,0.579665767775287,0.579665767775287,0.579665767775287,4
338,0.6162659662262973,0.6162659662262973,0.6162659662262973,0.6162659662262973,4
339,0.49236899996695616,0.49236899996695616,0.4923689999669561,0.4923689999669561,4
340,0.5252772952231612,0.5252772952231614,0.5252772952231615,0.5252772952231615,4
341,0.4735047662165336,0.4735047662165337,0.47350476621653376,0.47350476621653376,4
342,0.5208456678521962,0.5208456678521963,0.5208456678521962,0.5208456678521962,4
343,0.45132829607021696,0.4513282960702168,0.45132829607021685,0.45132829607021685,4
344,0.7278353949299083,0.7315050009371152,0.544792513422378,0.7315050009371152,4
345,0.37352365953344807,0.37352365953344785,0.3735236595334479,0.3735236595334479,4
346,0.6527859144133199,0.6527859144133199,0.65278591441332,0.6527859144133199,4
347,0.5459362520450937,0.5459362520450934,0.5459362520450936,0.5459362520450936,4
348,0.6633524003592322,0.6633524003592322,0.6633524003592322,0.6633524003592322,4
349,0.6786100881171567,0.6786100881171568,0.6786100881171568,0.6786100881171568,4
350,0.5187458739293235,0.5187458739293234,0.5187458739293234,0.5187458739293234,4
