iter,max_previous_assortment,best_case_revenue,worst_case_revenue,optimal_obj_val,n,M,time_optimistic,time_robust,best_case_pareto,worst_case_pareto,expected_revenue_pareto
1,46.50151515151515,72.62121212121254,46.50151515151515,50.67121212121216,15,5,18.76609539,9.463378052,55.8136363636361,45.809090909091104,48.91515151515151
1,46.50151515151515,72.62121212121254,46.50151515151515,50.67121212121216,15,5,18.76609539,9.463378052,60.457575757575796,44.70606060606078,50.10151515151515
1,46.50151515151515,72.62121212121254,46.50151515151515,50.67121212121216,15,5,18.76609539,9.463378052,60.88787878787892,43.487878787878955,49.75454545454545
1,46.50151515151515,72.62121212121254,46.50151515151515,50.67121212121216,15,5,18.76609539,9.463378052,64.91212121212128,42.89696969696985,50.67121212121212
1,46.50151515151515,72.62121212121254,46.50151515151515,50.67121212121216,15,5,18.76609539,9.463378052,67.49090909090955,41.32575757575833,50.351515151515144
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,50.784848484848496,50.784848484848496,50.78484848484852
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,57.533333333333324,50.62424242424247,50.91969696969696
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,82.28484848484857,50.500000000000014,50.91969696969701
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,82.87727272727274,50.443939393939445,51.368181818181796
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,85.90909090909095,47.99696969696968,49.60909090909094
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.0257575757576,45.687878787878816,49.23787878787883
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.16212121212126,41.869696969697024,48.86818181818186
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.37878787878792,40.24696969696975,47.40303030303035
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.50757575757578,39.30606060606065,46.65909090909096
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.69242424242428,34.66666666666671,45.81818181818189
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,86.78333333333337,32.393939393939434,48.80757575757584
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,87.08333333333337,29.08939393939398,47.37575757575767
2,50.78484848484852,91.31060606060608,50.784848484848496,54.10909090909091,15,3,0.387903941,1.313003396,87.25,27.939393939393984,46.32727272727282
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,51.8742424242425,51.8742424242425,51.874242424242425
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.56060606060613,51.81363636363644,52.11666666666666
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.60606060606061,50.42272727272736,51.33484848484848
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.68939393939401,48.25909090909092,51.16060606060608
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.72727272727283,46.868181818181895,49.84393939393941
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.74242424242435,46.824242424242485,52.01969696969695
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.79545454545465,45.530303030303145,50.87272727272726
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.87878787878795,41.69545454545463,49.30757575757576
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,90.93181818181823,40.30454545454554,48.4469696969697
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,91.0530303030304,36.10606060606067,46.384848484848504
2,51.874242424242425,92.43181818181829,51.8742424242425,54.10909090909091,15,4,1.526382604,2.324211896,91.06818181818194,31.798484848484907,39.803030303030376
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,51.09393939393938,51.093939393939465,51.093939393939394
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,59.54242424242434,50.54242424242426,51.46212121212122
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,59.68030303030314,50.343939393939436,51.60606060606061
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,60.32121212121221,49.716666666666946,51.86060606060606
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,61.933333333333536,49.716666666666754,51.93787878787879
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,62.10606060606071,48.768181818181915,53.224242424242405
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,64.24242424242433,48.7681818181819,53.58333333333332
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,78.90606060606076,46.70909090909101,47.88181818181827
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,80.79696969696981,45.7378787878789,48.25151515151523
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,82.04393939393957,39.64393939393948,43.62575757575758
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,83.60303030303044,38.61060606060618,45.81818181818189
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,85.33333333333346,33.357575757575766,35.49242424242425
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,85.48333333333346,33.08484848484851,35.842424242424244
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,86.32424242424254,26.457575757575775,31.26363636363636
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,86.45303030303043,26.184848484848505,32.709090909090904
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,86.67272727272736,23.854545454545477,31.192424242424245
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,86.8015151515153,23.58181818181814,32.2939393939394
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,86.99393939393944,18.345454545454608,34.51515151515153
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,87.44545454545467,16.954545454545467,24.522727272727266
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,87.5742424242426,16.6818181818182,27.45454545454545
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,87.73030303030313,9.736363636363635,20.501515151515157
2,51.093939393939394,87.85151515151509,51.093939393939465,54.10909090909091,15,5,72.690817864,31.651396548,87.85151515151509,9.648484848484847,24.995454545454553
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,43.55606060606066,43.5560606060606,43.5560606060606
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,68.57424242424236,43.51969696969698,43.69090909090908
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,70.39999999999992,39.4530303030303,43.44242424242424
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,72.3439393939394,38.6363636363637,47.3621212121212
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,74.00757575757578,34.56969696969696,47.34393939393939
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,74.26212121212112,24.924242424242365,32.722727272727276
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,74.57878787878778,22.712121212121218,30.143939393939394
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,74.74545454545445,21.57575757575758,28.78030303030303
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,75.15454545454539,14.627272727272658,27.343939393939387
3,43.5560606060606,81.75454545454556,43.5560606060606,47.9121212121211,15,3,0.236734377,0.530896168,75.89999999999993,10.860606060605985,19.210606060606064
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,44.440909090909095,44.44090909090909,44.44090909090909
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,67.09545454545456,44.37121212121212,46.08030303030303
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,67.62727272727274,42.30454545454544,45.578787878787864
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,67.7045454545455,39.87121212121212,43.57272727272726
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,68.17272727272743,39.584848484848486,45.627272727272725
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,68.9409090909091,38.98333333333333,46.3590909090909
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.34090909090935,37.831818181818036,44.36060606060605
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.36666666666713,37.795454545454575,43.8590909090909
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.44545454545467,37.778787878787874,43.57272727272727
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.47272727272725,36.91666666666665,45.56969696969696
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.87272727272729,35.76515151515151,43.639393939393926
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.8984848484851,35.72878787878786,42.722727272727255
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,69.9772727272727,35.71212121212121,42.43636363636362
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,70.91515151515159,27.350000000000055,41.245454545454564
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,71.2257575757576,24.916666666666675,38.81212121212122
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,72.41060606060607,22.65757575757573,30.418181818181818
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.0409090909091,21.96212121212122,38.621212121212125
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.29090909090911,19.52878787878789,36.263636363636365
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.35757575757577,19.27878787878788,35.346969696969694
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.43030303030305,19.26212121212122,34.157575757575756
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.69696969696969,18.58484848484841,25.43787878787878
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,73.77575757575757,17.633333333333336,24.010606060606058
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,74.00606060606063,14.637878787878783,27.343939393939387
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,74.07878787878789,14.62121212121212,25.91666666666666
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,74.61060606060607,13.80606060606053,25.68787878787879
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,74.68333333333335,12.854545454545454,24.49848484848485
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,74.9318181818182,12.734848484848486,32.722727272727276
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,75.18181818181819,10.301515151515153,30.143939393939394
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,75.89696969696969,9.733333333333256,19.210606060606064
3,44.44090909090908,76.02424242424243,44.44090909090909,47.9121212121211,15,4,1.979289477,2.990638319,75.96969696969717,8.781818181818185,17.78333333333334
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,46.919696969697,46.919696969697036,46.919696969696965
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,58.10151515151513,46.889393939394,46.94393939393939
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,58.31212121212123,45.753030303030364,46.21363636363635
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,59.78787878787885,42.27121212121219,46.95757575757575
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,60.01212121212126,41.15909090909098,45.578787878787864
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,60.19393939393945,40.02272727272734,44.66363636363636
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,60.745454545454535,39.971212121212126,43.45303030303029
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,61.1606060606061,39.78030303030304,46.3590909090909
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,61.26969696969702,39.74242424242426,45.8590909090909
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,62.115151515151496,38.39393939393937,39.9909090909091
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,62.418181818181836,37.74999999999999,41.780303030303024
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,62.725757575757584,36.434848484848395,41.06666666666667
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,62.975757575757626,30.44242424242424,39.760606060606065
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,63.18484848484853,30.24848484848483,42.89393939393939
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,63.327272727272785,30.18030303030304,42.166666666666664
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,63.45454545454558,30.054545454545476,37.31969696969698
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,63.63030303030298,29.763636363636383,40.67424242424242
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,63.77272727272733,29.695454545454552,39.72575757575758
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,64.07878787878796,28.76818181818183,39.95303030303031
3,46.919696969696965,69.3363636363637,46.919696969697036,47.9121212121211,15,5,16.41394575,15.652578336,64.23030303030308,28.700000000000017,38.58939393939394
4,49.43787878787878,81.16363636363636,49.44848484848484,49.9666666666666,15,3,0.652029131,0.124457735,50.493939393939385,49.44848484848484,49.7712121212121
4,49.43787878787878,81.16363636363636,49.44848484848484,49.9666666666666,15,3,0.652029131,0.124457735,50.52575757575756,49.43787878787878,49.74999999999999
4,49.43787878787878,81.16363636363636,49.44848484848484,49.9666666666666,15,3,0.652029131,0.124457735,61.17121212121209,49.233333333333334,49.78787878787877
4,49.43787878787878,81.16363636363636,49.44848484848484,49.9666666666666,15,3,0.652029131,0.124457735,70.79696969696965,45.38030303030302,49.89545454545453
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,48.07121212121214,48.07121212121221,48.07121212121211
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,54.13181818181827,47.9742424242426,49.104545454545445
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,55.3530303030305,47.88787878787887,49.34242424242423
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,56.03787878787897,47.765151515151565,49.34242424242423
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,58.659090909091,37.07727272727283,49.58333333333332
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,60.05000000000018,36.99090909090913,49.821212121212106
4,48.07121212121211,66.79393939393955,48.07121212121221,49.9666666666666,15,4,2.621273284,1.538932086,60.3712121212123,36.86818181818192,49.866666666666646
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,41.70454545454548,41.70454545454551,41.70454545454544
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,55.01969696969702,41.6818181818182,41.704545454545446
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,55.29848484848495,40.99090909090914,44.50606060606059
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,56.530303030303074,40.990909090909135,42.03030303030301
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,56.59242424242429,39.66363636363649,40.99696969696968
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,57.2106060606061,38.89090909090913,42.184848484848466
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,57.237878787878856,38.89090909090908,42.184848484848466
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,57.25606060606061,37.56363636363641,41.1651515151515
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,57.26969696969699,34.69545454545453,37.457575757575775
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,59.603030303030316,33.650000000000006,40.44848484848484
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,60.56818181818188,33.59848484848485,40.43787878787879
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,61.25000000000011,33.080303030303,40.80757575757575
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,62.21515151515158,33.02878787878752,40.86666666666667
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,62.54848484848497,32.595454545454494,36.62727272727273
4,41.704545454545446,66.07878787878792,41.70454545454551,49.9666666666666,15,5,24.953965993,28.066032191,62.575757575757656,31.268181818181787,35.80454545454546
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,48.089393939394,48.08939393939401,48.08939393939394
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,50.78181818181819,47.777272727272766,48.22878787878788
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,68.2924242424243,47.572727272727334,51.89090909090909
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,70.98484848484848,47.51363636363644,51.984848484848484
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,73.84545454545454,45.412121212121264,50.40606060606061
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,75.79393939393947,44.21515151515157,52.22878787878787
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,77.69696969696975,41.41666666666674,50.75151515151515
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,79.42727272727282,36.60606060606063,49.628787878787875
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,81.70454545454548,35.45454545454546,45.7030303030303
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,83.07272727272728,27.77121212121213,39.42424242424243
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,84.6136363636364,25.818181818181756,44.03939393939395
5,48.089393939393936,89.109090909091,48.08939393939401,53.03030303030301,15,3,0.215327356,0.313561607,86.5484848484849,22.536363636363646,42.475757575757584
5,50.11060606060605,87.03484848484875,50.110606060606166,53.03030303030301,15,4,7.121246124,3.467069242,50.110606060606116,50.110606060606166,50.11060606060605
5,50.11060606060605,87.03484848484875,50.110606060606166,53.03030303030301,15,4,7.121246124,3.467069242,58.56515151515171,50.087878787878914,50.830303030303014
