iter,max_previous_assortments,estimated_revenue,worst_case_revenue,best_case_revenue,n
99,0.6256470475680984,0.6256470475680984,0.6256470475680984,0.6256470475680983,4
100,0.3912468042908369,0.3912468042908368,0.3912468042908368,0.3912468042908368,4
101,0.49025335113228086,0.49025335113228075,0.49025335113228075,0.49025335113228075,4
102,0.632110842727408,0.632110842727408,0.6321108427274081,0.6321108427274081,4
103,0.6672595189535064,0.6672595189535065,0.6672595189535064,0.6672595189535064,4
104,0.4504029383955791,0.45040293839557916,0.4504029383955792,0.4504029383955792,4
105,0.21994134058025783,0.21994134058025783,0.21994134058025788,0.21994134058025788,4
106,0.6208973951594656,0.6208973951594658,0.6208973951594658,0.6208973951594658,4
107,0.3980092761852012,0.3980092761852012,0.3980092761852012,0.3980092761852012,4
108,0.5955307263870868,0.5955307263870868,0.5955307263870868,0.5955307263870868,4
109,0.48029154762783066,0.48029154762783066,0.4802915476278307,0.4802915476278307,4
110,0.4875230459535514,0.48752304595355134,0.4875230459535513,0.4875230459535513,4
111,0.5330425815061314,0.5330425815061315,0.5330425815061315,0.5330425815061315,4
112,0.47291308761431805,0.47291308761431805,0.47291308761431805,0.47291308761431805,4
113,0.5061668402651169,0.5061668402651169,0.506166840265117,0.506166840265117,4
114,0.3831703270107079,0.3950149972350948,0.27864084033062964,0.4306194877671363,4
115,0.551290672147225,0.551290672147225,0.551290672147225,0.551290672147225,4
116,0.3901046669990469,0.402349881487299,0.33373427039305137,0.41802114042055694,4
117,0.3124053665193241,0.31240536651932405,0.3124053665193241,0.3124053665193241,4
118,0.579773272308473,0.5797732723084731,0.579773272308473,0.579773272308473,4
119,0.5231949917016752,0.5231949917016752,0.5231949917016752,0.5231949917016753,4
120,0.37891644102593947,0.37891644102593947,0.3789164410259394,0.3789164410259394,4
121,0.426023057995381,0.42602305799538087,0.4260230579953809,0.42602305799538087,4
122,0.458217262547358,0.45821726254735823,0.45821726254735823,0.4582172625473583,4
123,0.6717170454653779,0.6717170454653778,0.6717170454653779,0.6717170454653779,4
124,0.44848695196308674,0.44848695196308674,0.44848695196308674,0.44848695196308674,4
125,0.5730615537879886,0.5730615537879888,0.5730615537879888,0.5730615537879888,4
126,0.3412906645463998,0.34129066454639984,0.3412906645463998,0.3412906645463998,4
127,0.2639081796352064,0.26390817963520635,0.26390817963520635,0.26390817963520635,4
128,0.3812292363062018,0.38122923630620176,0.3812292363062018,0.38122923630620176,4
129,0.5848636740674835,0.5848636740674835,0.5848636740674835,0.5848636740674835,4
130,0.31755036018697824,0.31755036018697824,0.31755036018697824,0.31755036018697824,4
131,0.34196417948193925,0.34196417948193925,0.34196417948193925,0.34196417948193925,4
132,0.5947084976645451,0.5947084976645454,0.5947084976645454,0.5947084976645454,4
133,0.46333657047507437,0.46333657047507437,0.46333657047507426,0.46333657047507426,4
134,0.4594473185825264,0.4594473185825264,0.4594473185825264,0.45944731858252635,4
135,0.518426078621362,0.518426078621362,0.518426078621362,0.518426078621362,4
136,0.35739126696192886,0.3573912669619289,0.35739126696192886,0.35739126696192886,4
137,0.49246855527600775,0.49246855527600775,0.4924685552760077,0.49246855527600775,4
138,0.48762375557418064,0.4876237555741807,0.4876237555741807,0.48762375557418064,4
139,0.47192404838776103,0.47192404838776114,0.47192404838776114,0.47192404838776114,4
140,0.3771634302192326,0.37716343021923265,0.3771634302192326,0.3771634302192326,4
141,0.4921463131542488,0.4921463131542488,0.4921463131542487,0.4921463131542488,4
142,0.5703062150309619,0.570306215030962,0.5703062150309619,0.5703062150309619,4
143,0.33141100421645897,0.3314110042164588,0.33141100421645886,0.33141100421645886,4
144,0.5159812155890426,0.5159812155890426,0.5159812155890426,0.5159812155890426,4
145,0.36989540653662556,0.3698954065366255,0.36989540653662556,0.36989540653662556,4
146,0.5647122307128551,0.5647122307128549,0.5647122307128549,0.5647122307128549,4
147,0.47475190697871755,0.4747519069787176,0.4747519069787176,0.4747519069787176,4
148,0.6355380117950121,0.635538011795012,0.6355380117950121,0.635538011795012,4
149,0.6685544686324656,0.6685544686324656,0.6685544686324656,0.6685544686324656,4
150,0.43945684969877663,0.43945684969877663,0.4394568496987766,0.4394568496987766,4
151,0.5532106167424548,0.5532106167424548,0.5532106167424546,0.5532106167424546,4
152,0.5107143564340212,0.5107143564340211,0.5107143564340211,0.5107143564340211,4
153,0.25616747778273347,0.25616747778273347,0.25616747778273347,0.2561674777827334,4
154,0.3161225003782073,0.3161225003782074,0.3161225003782073,0.3161225003782073,4
155,0.547914531356345,0.5479145313563449,0.547914531356345,0.547914531356345,4
156,0.5282844820772501,0.5282844820772501,0.52828448207725,0.52828448207725,4
157,0.36566788601157796,0.365667886011578,0.365667886011578,0.36566788601157807,4
158,0.5361494649124301,0.5361494649124302,0.5361494649124301,0.5361494649124301,4
159,0.32823516033599065,0.3282351603359907,0.32823516033599076,0.32823516033599076,4
160,0.5783166090445997,0.5783166090445997,0.5783166090445998,0.5783166090445997,4
161,0.29528813401992426,0.2984874442719235,0.23229715473626183,0.3147517934715658,4
162,0.6530113036326277,0.6530113036326277,0.6530113036326277,0.6530113036326278,4
163,0.5444329408203816,0.5444329408203814,0.5444329408203816,0.5444329408203814,4
164,0.25479363041237424,0.25479363041237424,0.25479363041237424,0.25479363041237424,4
165,0.4151321589588669,0.4151321589588669,0.4151321589588669,0.4151321589588669,4
166,0.621575645360694,0.621575645360694,0.621575645360694,0.621575645360694,4
167,0.6054403112123009,0.6054403112123009,0.6054403112123009,0.6054403112123009,4
168,0.36176778480684224,0.36176778480684224,0.3617677848068422,0.3617677848068422,4
169,0.608918638159411,0.608918638159411,0.608918638159411,0.608918638159411,4
170,0.4635956014436534,0.4635956014436534,0.4635956014436534,0.4635956014436534,4
171,0.5178235307692447,0.5178235307692448,0.5178235307692448,0.5178235307692448,4
172,0.4960284847223576,0.4960284847223575,0.4960284847223576,0.4960284847223575,4
173,0.5665424592685899,0.5688283969411602,0.43919993212459896,0.5995466248688193,4
174,0.5937713789946314,0.5937713789946314,0.5937713789946314,0.5937713789946314,4
175,0.4474930498996277,0.44749304989962774,0.44749304989962774,0.44749304989962774,4
176,0.5651913210403371,0.5651913210403371,0.5651913210403371,0.5651913210403371,4
177,0.5185750981871589,0.5185750981871586,0.5185750981871586,0.5185750981871586,4
178,0.3572845522632818,0.3908959722579926,0.3101252310763476,0.3908959722579926,4
179,0.6733965946383653,0.6733965946383653,0.6733965946383653,0.6733965946383653,4
180,0.3933904453696527,0.39339044536965273,0.39339044536965273,0.39339044536965273,4
181,0.5039918808406029,0.5039918808406029,0.5039918808406029,0.5039918808406029,4
182,0.6730840085854229,0.673084008585423,0.673084008585423,0.673084008585423,4
183,0.578626450268257,0.578626450268257,0.578626450268257,0.578626450268257,4
184,0.6036305581873893,0.6036305581873893,0.6036305581873893,0.6036305581873893,4
185,0.46662748791641273,0.46662748791641273,0.46662748791641273,0.46662748791641273,4
186,0.31565644482492167,0.3156564448249217,0.31565644482492167,0.3156564448249217,4
187,0.5256234678456092,0.5256234678456092,0.5256234678456092,0.5256234678456092,4
188,0.4035811930380826,0.4035811930380826,0.40358119303808254,0.40358119303808254,4
189,0.43263126997617635,0.4326312699761763,0.43263126997617635,0.4326312699761763,4
190,0.4071011817545046,0.4071011817545046,0.4071011817545046,0.4071011817545046,4
191,0.47226881911716806,0.4722688191171681,0.4722688191171681,0.4722688191171681,4
192,0.6106326408238241,0.6106326408238243,0.6106326408238243,0.6106326408238242,4
193,0.5009129685510108,0.5009129685510108,0.5009129685510108,0.5009129685510108,4
194,0.4388712606260624,0.4388712606260623,0.4388712606260623,0.4388712606260623,4
195,0.5082419354429186,0.5082419354429186,0.5082419354429186,0.5082419354429186,4
196,0.43899370229526413,0.4389937022952642,0.43899370229526424,0.43899370229526424,4
197,0.4868835069488982,0.5060668186867012,0.362571012697237,0.5060668186867012,4
198,0.5188377186637341,0.5188377186637341,0.5188377186637341,0.5188377186637341,4
199,0.5776591451239828,0.5776591451239829,0.5776591451239829,0.5776591451239829,4
200,0.45215335429611536,0.47669769243255133,0.3434886306647311,0.4901040340481413,4
201,0.4950233885363564,0.49578997399550684,0.4118596469383543,0.5252546886534739,4
202,0.6143970631687375,0.6143970631687377,0.6143970631687377,0.6143970631687377,4
203,0.5480384763016288,0.5480384763016288,0.5480384763016288,0.5480384763016288,4
204,0.3580431963767301,0.3580431963767301,0.3580431963767301,0.35804319637673004,4
205,0.5455773817978946,0.5455773817978946,0.5455773817978946,0.5455773817978946,4
206,0.5019046384857746,0.5019046384857744,0.5019046384857745,0.5019046384857745,4
207,0.27298443609105655,0.2729844360910565,0.2729844360910564,0.2729844360910564,4
208,0.6100265695164921,0.6100265695164921,0.6100265695164921,0.6100265695164921,4
209,0.460972722414249,0.460972722414249,0.460972722414249,0.460972722414249,4
210,0.2546227239990316,0.2713715273325023,0.1726782748006715,0.2808563479012255,4
211,0.3346079643010437,0.3346079643010438,0.33460796430104384,0.33460796430104384,4
212,0.5126130249548855,0.5215213958473811,0.36480809707938977,0.5382043859364678,4
213,0.46711076536192275,0.46711076536192286,0.46711076536192286,0.46711076536192286,4
214,0.22105604132137033,0.22105604132137024,0.22105604132137027,0.22105604132137027,4
215,0.4601487999314573,0.46014879993145724,0.46014879993145724,0.46014879993145724,4
216,0.5948745104612883,0.5948745104612881,0.5948745104612881,0.5948745104612881,4
217,0.3065347885457867,0.30653478854578664,0.30653478854578664,0.3065347885457867,4
218,0.5293729474586998,0.5293729474586998,0.5293729474586998,0.5293729474586998,4
219,0.47245254669041253,0.4724525466904125,0.4724525466904125,0.4724525466904125,4
220,0.38708057028255116,0.3870805702825511,0.38708057028255116,0.38708057028255116,4
221,0.4562459581847275,0.4562459581847276,0.4562459581847276,0.4562459581847276,4
222,0.35725767143113474,0.3572576714311348,0.35725767143113474,0.35725767143113474,4
223,0.6101302606657762,0.6101302606657761,0.6101302606657762,0.6101302606657762,4
224,0.49884090747681153,0.4988409074768114,0.4988409074768114,0.4988409074768114,4
225,0.47379762967442085,0.47379762967442096,0.47379762967442096,0.47379762967442096,4
226,0.6114756671716837,0.6114756671716838,0.6114756671716837,0.6114756671716837,4
227,0.19276881323878853,0.19276881323878853,0.19276881323878853,0.19276881323878853,4
228,0.5091912651826728,0.5091912651826728,0.5091912651826728,0.5091912651826728,4
229,0.4233814769595205,0.42338147695952055,0.42338147695952055,0.42338147695952055,4
230,0.5585362368599058,0.5585362368599058,0.5585362368599058,0.5585362368599058,4
231,0.43130229499722866,0.43130229499722855,0.4313022949972286,0.43130229499722855,4
232,0.4287252330576631,0.4287252330576631,0.4287252330576631,0.4287252330576631,4
233,0.42073424384554503,0.4207342438455451,0.42073424384554503,0.42073424384554503,4
234,0.4003967860166443,0.4003967860166443,0.4003967860166443,0.4003967860166443,4
235,0.5791955252742691,0.5791955252742691,0.5791955252742689,0.579195525274269,4
236,0.6102895920660196,0.6102895920660196,0.6102895920660196,0.6102895920660196,4
237,0.5689829123650509,0.5689829123650509,0.5689829123650508,0.5689829123650508,4
238,0.560836051493661,0.560836051493661,0.5608360514936609,0.560836051493661,4
239,0.2583822013038535,0.2583822013038534,0.2583822013038534,0.2583822013038534,4
240,0.3890075249529417,0.38900752495294166,0.3890075249529417,0.3890075249529417,4
241,0.46207729313552137,0.4620772931355214,0.46207729313552137,0.4620772931355214,4
242,0.5529060575960665,0.5529060575960664,0.5529060575960664,0.5529060575960664,4
243,0.5513262909844376,0.5513262909844376,0.5513262909844376,0.5513262909844376,4
244,0.6136889004616058,0.6136889004616058,0.6136889004616058,0.6136889004616058,4
245,0.353736349148838,0.35373634914883806,0.353736349148838,0.353736349148838,4
246,0.5042259623056358,0.5317548391367456,0.4164474284177978,0.5317548391367456,4
247,0.6844280157068464,0.6844280157068463,0.6844280157068463,0.6844280157068463,4
248,0.5123114085192803,0.5123114085192803,0.5123114085192801,0.5123114085192803,4
249,0.3220704108073321,0.3220704108073321,0.32207041080733206,0.32207041080733206,4
250,0.39376884404597845,0.3937688440459784,0.39376884404597845,0.39376884404597845,4
251,0.45885438804924483,0.45885438804924483,0.45885438804924483,0.45885438804924483,4
252,0.6352410021308195,0.6352410021308195,0.6352410021308194,0.6352410021308194,4
253,0.40358740847294705,0.40358740847294705,0.403587408472947,0.403587408472947,4
254,0.4535907755070504,0.4535907755070504,0.45359077550705035,0.45359077550705035,4
255,0.722068947490743,0.722068947490743,0.722068947490743,0.7220689474907429,4
256,0.4092855446179099,0.40928554461790995,0.40928554461791,0.40928554461791,4
257,0.6209450274443276,0.6209450274443276,0.6209450274443276,0.6209450274443276,4
258,0.354692291565627,0.354692291565627,0.354692291565627,0.354692291565627,4
259,0.614193271894037,0.6141932718940369,0.614193271894037,0.614193271894037,4
260,0.6679742457288567,0.6679742457288566,0.6679742457288566,0.6679742457288567,4
261,0.45764281379024885,0.4576428137902488,0.4576428137902488,0.4576428137902488,4
262,0.4385973745108267,0.4385973745108267,0.4385973745108267,0.4385973745108267,4
263,0.4250124886929728,0.4250124886929728,0.4250124886929728,0.4250124886929728,4
264,0.6861931202114963,0.6966489384436002,0.5195027488498489,0.6966489384436002,4
265,0.6539429332938402,0.6539429332938402,0.6539429332938402,0.6539429332938402,4
266,0.24219661272960474,0.25604052989823134,0.16491767958167403,0.25604052989823134,4
267,0.6153403080895448,0.6153403080895448,0.6153403080895448,0.6153403080895448,4
268,0.3380330512681886,0.3380330512681886,0.3380330512681886,0.3380330512681886,4
269,0.5282495401194215,0.5282495401194214,0.5282495401194214,0.5282495401194214,4
270,0.5074937103896495,0.5074937103896495,0.5074937103896495,0.5074937103896495,4
271,0.43289737071834644,0.4328973707183465,0.43289737071834655,0.43289737071834655,4
272,0.5560337586073489,0.5560337586073488,0.5560337586073488,0.5560337586073488,4
273,0.4729805055073333,0.4767207274455125,0.3826543934868054,0.5043900707243606,4
274,0.4718492584457354,0.4718492584457351,0.4718492584457351,0.4718492584457351,4
275,0.4870843881991488,0.4928709374636383,0.39101953649555243,0.4990737893010081,4
276,0.4092035036248042,0.4105200005037274,0.3431842609269633,0.42965162051123196,4
277,0.5094626004258098,0.5094626004258099,0.5094626004258098,0.5094626004258099,4
278,0.27553233822104517,0.2755323382210453,0.2755323382210453,0.2755323382210453,4
279,0.35090788821954033,0.3509078882195403,0.35090788821954033,0.35090788821954033,4
280,0.4539898081819812,0.459428607226584,0.3301916232728525,0.5108143320639094,4
281,0.5762434944943873,0.5762434944943873,0.5762434944943873,0.5762434944943872,4
282,0.32278815682775863,0.32299121682759924,0.2494607611601184,0.32299121682759924,4
283,0.3832282936163236,0.3928889349858876,0.28402316520904847,0.39977866190153866,4
284,0.3045905973707349,0.3045905973707349,0.3045905973707349,0.3045905973707349,4
285,0.6192983072534209,0.6192983072534208,0.6192983072534209,0.6192983072534208,4
286,0.4419604583088529,0.441960458308853,0.441960458308853,0.441960458308853,4
287,0.3916015085867085,0.42423350659428977,0.31283549313768444,0.4280600926675554,4
288,0.4321838095776799,0.43241426521629217,0.3444627191429747,0.4801571991165646,4
289,0.5930519648599082,0.5930519648599081,0.5930519648599082,0.5930519648599082,4
290,0.398990441259284,0.39899044125928396,0.39899044125928396,0.39899044125928396,4
291,0.4556972224129716,0.4556972224129716,0.4556972224129716,0.4556972224129716,4
292,0.42103585800881016,0.42103585800881005,0.42103585800881005,0.42103585800881005,4
293,0.29014313914992385,0.29014313914992385,0.2901431391499239,0.2901431391499239,4
294,0.5417506165116196,0.5417506165116196,0.5417506165116196,0.5417506165116196,4
295,0.47267748590353076,0.47267748590353065,0.47267748590353065,0.47267748590353065,4
296,0.428912840690406,0.428912840690406,0.428912840690406,0.428912840690406,4
297,0.4424507935722631,0.4424507935722631,0.4424507935722631,0.44245079357226313,4
298,0.45927189371296107,0.45927189371296123,0.4592718937129612,0.4592718937129612,4
299,0.37231754703523834,0.37231754703523834,0.37231754703523834,0.37231754703523834,4
300,0.4277531548748562,0.4277531548748562,0.4277531548748562,0.4277531548748562,4
301,0.6939145299562433,0.7116285045342885,0.559300165498724,0.7116285045342885,4
302,0.5138758770438675,0.5138758770438675,0.5138758770438676,0.5138758770438675,4
303,0.42500301357465925,0.42500301357465925,0.4250030135746592,0.4250030135746591,4
304,0.5905230776039214,0.5905230776039215,0.5905230776039214,0.5905230776039214,4
305,0.3715834868160951,0.37266581863590553,0.2819855952999373,0.4240429367992333,4
306,0.4306465372865094,0.4306465372865094,0.4306465372865095,0.4306465372865095,4
307,0.45625576607567303,0.5038165351554208,0.39473123159050727,0.5264163897701034,4
308,0.49342964511716014,0.4934296451171602,0.49342964511716014,0.4934296451171601,4
309,0.11756003927696543,0.11756003927696543,0.11756003927696543,0.11756003927696543,4
310,0.12866140308354054,0.13381439813244894,0.08874670241607599,0.133814398132449,4
311,0.6089752658424191,0.608975265842419,0.6089752658424191,0.6089752658424191,4
312,0.3897877759708961,0.3897877759708961,0.3897877759708961,0.3897877759708961,4
313,0.4077276705769369,0.40772767057693693,0.4077276705769369,0.4077276705769369,4
314,0.6771600921983058,0.6771600921983059,0.6771600921983058,0.6771600921983059,4
315,0.45124900820135294,0.4512490082013529,0.4512490082013529,0.45124900820135294,4
316,0.4789065305930317,0.4789065305930318,0.4789065305930318,0.4789065305930318,4
317,0.4127671394128176,0.41276713941281756,0.4127671394128176,0.4127671394128176,4
318,0.5331459551613984,0.5331459551613983,0.5331459551613984,0.5331459551613984,4
319,0.48765160889728837,0.49281599672732057,0.3664289370402839,0.5214468588673394,4
320,0.3596592816078374,0.3596592816078374,0.35965928160783733,0.35965928160783733,4
321,0.4013698091593716,0.4013698091593716,0.4013698091593716,0.4013698091593716,4
322,0.6357387576554056,0.6357387576554054,0.6357387576554054,0.6357387576554054,4
323,0.46718250197094036,0.4671825019709404,0.46718250197094036,0.46718250197094047,4
324,0.45319038021139035,0.4531903802113904,0.45319038021139046,0.45319038021139046,4
325,0.7247984382714325,0.7247984382714326,0.7247984382714325,0.7247984382714326,4
326,0.41739220453900305,0.4173922045390031,0.4173922045390031,0.4173922045390031,4
327,0.39442258287771387,0.4025581391006774,0.2817126543445203,0.4131857705453631,4
328,0.5723208575344494,0.5723208575344494,0.5723208575344494,0.5723208575344494,4
329,0.5089281753455612,0.5089281753455612,0.5089281753455613,0.5089281753455613,4
330,0.5050557359249109,0.505055735924911,0.505055735924911,0.505055735924911,4
331,0.4218070841544154,0.4485191704476479,0.2917699762819678,0.46828386236764374,4
332,0.6353574599036226,0.6353574599036225,0.6353574599036226,0.6353574599036226,4
333,0.5274228710180271,0.5274228710180271,0.5274228710180271,0.5274228710180271,4
334,0.26771393272146443,0.26771393272146443,0.26771393272146443,0.26771393272146443,4
335,0.486867769084258,0.48686776908425805,0.486867769084258,0.486867769084258,4
336,0.5954862079654308,0.595486207965431,0.5954862079654308,0.5954862079654308,4
337,0.4762686206691877,0.4762686206691876,0.4762686206691876,0.4762686206691876,4
338,0.650821508540543,0.651413704536194,0.4976143708393419,0.6545382640328751,4
339,0.61464627302131,0.61464627302131,0.6146462730213099,0.6146462730213099,4
340,0.5773855021858005,0.5773855021858004,0.5773855021858004,0.5773855021858004,4
341,0.5383179739222075,0.5383179739222076,0.5383179739222075,0.5383179739222076,4
342,0.4599342014069129,0.45993420140691277,0.45993420140691277,0.45993420140691277,4
343,0.32326660479511343,0.3232666047951134,0.3232666047951134,0.3232666047951134,4
344,0.5374784942558621,0.5374784942558621,0.5374784942558621,0.5374784942558621,4
345,0.5315186054757524,0.5329117057332281,0.42752087808053507,0.543139855042398,4
346,0.5185250172417889,0.5185250172417887,0.5185250172417887,0.5185250172417887,4
347,0.43950561569539015,0.43950561569539015,0.4395056156953902,0.43950561569539015,4
348,0.42939798849158844,0.4293979884915883,0.4293979884915883,0.4293979884915883,4
349,0.45542192257533826,0.4554219225753383,0.4554219225753383,0.4554219225753383,4
350,0.6491454664720734,0.6491454664720734,0.6491454664720735,0.6491454664720733,4
351,0.16178806561552977,0.16472565011323434,0.12991702428526408,0.16472565011323434,4
