iter,n,K,speed
24,40,1000,0.758866691
24,42,1000,0.804099895
24,44,1000,1.048747329
24,46,1000,1.215423745
24,48,1000,1.460341527
24,50,1000,2.010059892
24,52,1000,2.224407531
24,54,1000,2.28407342
24,56,1000,2.700167865
24,58,1000,2.388976926
24,60,1000,3.648622569
24,62,1000,3.244506111
24,64,1000,3.980931849
24,66,1000,4.008857967
24,68,1000,5.542580323
24,70,1000,4.908514741
24,72,1000,6.432702681
24,74,1000,7.350247555
24,76,1000,7.481745277
24,78,1000,9.347308092
24,80,1000,9.99017569
24,82,1000,9.457290991
24,84,1000,12.739882184
24,86,1000,12.733174259
24,88,1000,13.880479512
24,90,1000,17.065921583
24,92,1000,14.710452184
24,94,1000,18.297554078
24,96,1000,18.275474462
24,98,1000,22.252978457
24,100,1000,25.343784507
25,10,1000,0.007291435
25,12,1000,0.018863675
25,14,1000,0.029874601
25,16,1000,0.041019915
25,18,1000,0.063744878
25,20,1000,0.055504984
25,22,1000,0.04655773
25,24,1000,0.109585694
25,26,1000,0.193093901
25,28,1000,0.212688374
25,30,1000,0.209098354
25,32,1000,0.471399016
25,34,1000,0.389826543
25,36,1000,0.567803748
25,38,1000,0.682198507
25,40,1000,0.62488083
25,42,1000,0.791177775
25,44,1000,1.197895917
25,46,1000,1.127725633
25,48,1000,1.544809318
25,50,1000,1.330325024
25,52,1000,2.185452481
25,54,1000,2.171663006
25,56,1000,2.158611729
25,58,1000,2.497676652
25,60,1000,2.630801152
25,62,1000,3.996463515
25,64,1000,3.87659002
25,66,1000,4.375547911
25,68,1000,5.932394886
25,70,1000,5.701918743
25,72,1000,6.462396363
25,74,1000,6.542301094
25,76,1000,7.602855199
25,78,1000,8.542941653
25,80,1000,9.509235986
25,82,1000,11.587245491
25,84,1000,12.19485788
25,86,1000,13.181877661
25,88,1000,13.231796006
25,90,1000,17.140518776
25,92,1000,18.868994171
25,94,1000,17.37440139
25,96,1000,17.354895647
25,98,1000,22.802774745
25,100,1000,24.714388048
26,10,1000,0.01697813
26,12,1000,0.007690071
26,14,1000,0.03722646
26,16,1000,0.041257048
26,18,1000,0.019371666
26,20,1000,0.055779715
26,22,1000,0.15889573
26,24,1000,0.117208967
26,26,1000,0.16235274
26,28,1000,0.260963743
26,30,1000,0.217691616
26,32,1000,0.366210799
26,34,1000,0.480704923
26,36,1000,0.632360171
26,38,1000,0.668251827
26,40,1000,0.777211834
26,42,1000,0.964803866
26,44,1000,0.810550872
26,46,1000,1.253458005
26,48,1000,1.340221338
26,50,1000,1.842420252
26,52,1000,2.579868748
26,54,1000,2.052867647
26,56,1000,2.237730884
26,58,1000,3.059602045
26,60,1000,3.213710708
26,62,1000,3.408948994
26,64,1000,4.162506445
26,66,1000,4.717255013
26,68,1000,5.114660255
26,70,1000,4.796513579
26,72,1000,5.999334134
26,74,1000,6.639473857
26,76,1000,7.574625762
26,78,1000,8.724234038
26,80,1000,9.330353026
26,82,1000,10.957130517
26,84,1000,13.809958658
26,86,1000,11.555435304
26,88,1000,14.737135827
26,90,1000,16.216079472
26,92,1000,20.266724909
26,94,1000,19.37643598
26,96,1000,20.000269152
26,98,1000,22.222497119
26,100,1000,21.535236184
27,10,1000,0.012723104
27,12,1000,0.016311705
27,14,1000,0.017016329
27,16,1000,0.019518473
27,18,1000,0.04670432
27,20,1000,0.187303866
27,22,1000,0.104956811
27,24,1000,0.109274797
27,26,1000,0.10765915
27,28,1000,0.301121702
27,30,1000,0.242898644
27,32,1000,0.423079712
27,34,1000,0.501832755
27,36,1000,0.419038779
27,38,1000,0.742751582
27,40,1000,0.740438934
27,42,1000,1.052768787
27,44,1000,1.310369351
27,46,1000,1.275468925
27,48,1000,1.423503259
27,50,1000,1.451177603
27,52,1000,2.007757804
27,54,1000,1.851758764
27,56,1000,2.73244157
27,58,1000,3.100095297
27,60,1000,2.357745338
27,62,1000,3.952753526
27,64,1000,4.050135283
27,66,1000,4.63925997
27,68,1000,5.114370659
27,70,1000,5.56988326
27,72,1000,5.859841851
27,74,1000,7.169914676
27,76,1000,6.980939353
27,78,1000,8.436227665
27,80,1000,9.407803898
27,82,1000,10.617887351
27,84,1000,11.093705384
27,86,1000,11.36123353
27,88,1000,12.937041638
27,90,1000,17.112875002
27,92,1000,16.491008453
27,94,1000,18.725668843
27,96,1000,18.285037227
27,98,1000,20.568380711
27,100,1000,25.518240735
28,10,1000,0.015460489
28,12,1000,0.030216969
28,14,1000,0.027698462
28,16,1000,0.027885617
28,18,1000,0.0544956
28,20,1000,0.059091648
28,22,1000,0.19655283
28,24,1000,0.063840153
28,26,1000,0.125285604
28,28,1000,0.219225501
28,30,1000,0.351058361
28,32,1000,0.219983151
28,34,1000,0.547399409
28,36,1000,0.344293121
28,38,1000,0.564976406
28,40,1000,0.70456495
28,42,1000,1.087538575
28,44,1000,0.788818695
28,46,1000,1.15761427
28,48,1000,1.594453842
28,50,1000,1.627595331
28,52,1000,1.801698462
28,54,1000,2.089307049
28,56,1000,2.090001262
28,58,1000,1.653508484
28,60,1000,3.289560273
28,62,1000,3.699438447
28,64,1000,3.85400888
28,66,1000,4.866856289
28,68,1000,5.133063591
28,70,1000,5.469982518
28,72,1000,5.306308706
28,74,1000,7.19574792
28,76,1000,8.342366099
28,78,1000,9.110950912
28,80,1000,10.405123578
28,82,1000,11.102786239
28,84,1000,10.820713248
28,86,1000,12.47823103
28,88,1000,15.327072509
28,90,1000,15.934493962
28,92,1000,18.055230604
28,94,1000,19.331205382
28,96,1000,19.894082133
28,98,1000,21.385393438
28,100,1000,20.843958171
29,10,1000,0.018458768
29,12,1000,0.01825289
29,14,1000,0.025900886
29,16,1000,0.03201057
29,18,1000,0.053819372
29,20,1000,0.051323112
29,22,1000,0.057475543
29,24,1000,0.271500407
29,26,1000,0.127150429
29,28,1000,0.172673243
29,30,1000,0.20641837
29,32,1000,0.469021478
29,34,1000,0.325601721
29,36,1000,0.618963774
29,38,1000,0.503968359
29,40,1000,0.484800863
29,42,1000,0.62729589
29,44,1000,0.744605252
29,46,1000,1.39472337
29,48,1000,1.274674787
29,50,1000,1.463453985
29,52,1000,1.388802941
29,54,1000,2.081786925
29,56,1000,2.036259769
29,58,1000,2.786346036
29,60,1000,2.953984555
29,62,1000,3.458604254
29,64,1000,3.630315392
29,66,1000,4.267264725
29,68,1000,4.693628078
29,70,1000,4.821147082
29,72,1000,5.77063108
29,74,1000,6.90233144
29,76,1000,8.09354411
29,78,1000,8.44127601
29,80,1000,9.085526287
29,82,1000,11.27100046
29,84,1000,11.99990558
29,86,1000,13.731304162
29,88,1000,16.105620519
29,90,1000,16.708689126
29,92,1000,19.137027206
29,94,1000,20.669271708
29,96,1000,20.157237811
29,98,1000,21.769605692
29,100,1000,25.31669021
30,10,1000,0.01329476
30,12,1000,0.032545157
30,14,1000,0.041122453
30,16,1000,0.03491288
30,18,1000,0.047073758
30,20,1000,0.067491105
30,22,1000,0.190910082
30,24,1000,0.075294363
30,26,1000,0.120992676
30,28,1000,0.242612151
30,30,1000,0.22441119
30,32,1000,0.383226996
30,34,1000,0.270109038
30,36,1000,0.569308607
30,38,1000,0.74425687
30,40,1000,0.849925688
30,42,1000,0.912993417
30,44,1000,1.137374778
30,46,1000,1.347895933
30,48,1000,1.058502785
30,50,1000,1.5455861
30,52,1000,2.072179043
30,54,1000,2.489194038
30,56,1000,2.158784826
30,58,1000,2.98723262
30,60,1000,2.565585353
30,62,1000,3.74307473
30,64,1000,4.200825411
30,66,1000,4.52606469
30,68,1000,5.218229086
30,70,1000,5.737606533
30,72,1000,6.479145847
30,74,1000,7.636312581
30,76,1000,7.961049831
30,78,1000,8.286704488
30,80,1000,9.769216848
30,82,1000,9.314970174
30,84,1000,13.082989216
30,86,1000,13.170075927
30,88,1000,14.486815328
30,90,1000,16.699305125
30,92,1000,18.40256723
30,94,1000,19.481907049
30,96,1000,20.588588523
30,98,1000,20.275057182
30,100,1000,24.911090541
31,10,1000,0.014828151
31,12,1000,0.010617704
31,14,1000,0.019867794
31,16,1000,0.03578114
31,18,1000,0.049939818
31,20,1000,0.182658586
31,22,1000,0.078702083
31,24,1000,0.14383195
31,26,1000,0.176521697
31,28,1000,0.23080254
31,30,1000,0.266895919
31,32,1000,0.212339066
31,34,1000,0.449299426
31,36,1000,0.507326828
31,38,1000,0.609546876
31,40,1000,0.797005146
31,42,1000,0.641452912
31,44,1000,1.128320558
31,46,1000,1.365386275
31,48,1000,1.527046061
31,50,1000,1.556825554
31,52,1000,1.301382843
31,54,1000,2.347223829
31,56,1000,2.081192593
31,58,1000,2.907638053
31,60,1000,2.24162163
31,62,1000,3.483241574
31,64,1000,3.306315087
31,66,1000,4.6382469
31,68,1000,4.68122952
31,70,1000,5.574376866
31,72,1000,5.447700903
31,74,1000,6.496611711
31,76,1000,7.175926138
31,78,1000,7.806513432
31,80,1000,9.810150277
31,82,1000,10.887857224
31,84,1000,11.777054462
31,86,1000,14.162039992
31,88,1000,13.895943559
31,90,1000,16.620955833
31,92,1000,14.644866388
31,94,1000,19.592679367
31,96,1000,19.200210067
31,98,1000,23.038825462
31,100,1000,27.170530962
32,10,1000,0.010585285
32,12,1000,0.009209281
32,14,1000,0.030943595
32,16,1000,0.029862109
32,18,1000,0.046217782
32,20,1000,0.072314202
32,22,1000,0.111107418
32,24,1000,0.226442015
32,26,1000,0.120602027
32,28,1000,0.185419553
32,30,1000,0.267864248
32,32,1000,0.302895216
32,34,1000,0.258639543
32,36,1000,0.528664658
32,38,1000,0.509186837
32,40,1000,0.734194679
32,42,1000,0.841043176
32,44,1000,1.248484227
32,46,1000,0.784156502
32,48,1000,1.342748879
32,50,1000,2.024454594
32,52,1000,1.668387223
32,54,1000,2.391031232
32,56,1000,2.539082158
32,58,1000,2.548649006
32,60,1000,3.609935312
32,62,1000,3.740045542
32,64,1000,4.602613229
32,66,1000,4.022405323
32,68,1000,5.044173633
32,70,1000,5.847513068
32,72,1000,6.63074283
32,74,1000,7.953779674
32,76,1000,7.031740242
32,78,1000,7.756445061
32,80,1000,9.504432722
32,82,1000,11.492474654
32,84,1000,11.714577661
32,86,1000,11.195528005
32,88,1000,15.147495116
32,90,1000,15.794537515
32,92,1000,17.311850107
32,94,1000,18.859113909
32,96,1000,22.842693479
32,98,1000,22.458154826
32,100,1000,25.121670835
33,10,1000,0.020743295
33,12,1000,0.019133964
33,14,1000,0.033721145
33,16,1000,0.040511965
33,18,1000,0.049636947
33,20,1000,0.079580739
33,22,1000,0.090656627
33,24,1000,0.10436285
33,26,1000,0.186370354
33,28,1000,0.341579836
33,30,1000,0.23483606
33,32,1000,0.380921219
33,34,1000,0.569252172
33,36,1000,0.429634118
33,38,1000,0.664186521
33,40,1000,0.762101032
33,42,1000,0.635483022
33,44,1000,0.887974888
33,46,1000,1.190060017
33,48,1000,1.202021448
33,50,1000,1.411755802
33,52,1000,1.65372691
33,54,1000,2.394685733
33,56,1000,2.851259725
33,58,1000,3.301345859
33,60,1000,3.156978985
33,62,1000,2.903577074
33,64,1000,3.485412271
33,66,1000,3.912847364
33,68,1000,4.367120022
33,70,1000,5.826462137
33,72,1000,6.348869597
33,74,1000,6.164963114
33,76,1000,7.916072749
33,78,1000,8.874349972
33,80,1000,9.951935367
33,82,1000,12.402237911
33,84,1000,12.338420582
33,86,1000,13.546711899
33,88,1000,13.307536012
33,90,1000,17.359304128
33,92,1000,19.059720601
33,94,1000,18.835965331
33,96,1000,23.695367854
33,98,1000,24.114042932
33,100,1000,23.818310562
34,10,1000,0.007366386
34,12,1000,0.01910237
34,14,1000,0.031751482
34,16,1000,0.037495954
34,18,1000,0.057889783
34,20,1000,0.064163866
34,22,1000,0.097952864
34,24,1000,0.16120772
34,26,1000,0.225427518
34,28,1000,0.2963659
34,30,1000,0.20327712
34,32,1000,0.38215149
34,34,1000,0.341040804
34,36,1000,0.518788249
34,38,1000,0.621425725
34,40,1000,0.882938553
34,42,1000,0.928804708
34,44,1000,1.516135314
34,46,1000,0.960371666
34,48,1000,1.579536135
34,50,1000,1.410984099
34,52,1000,1.528653702
34,54,1000,2.373829472
34,56,1000,2.20776877
34,58,1000,3.275329446
34,60,1000,3.365003779
34,62,1000,3.466089937
34,64,1000,4.347129161
34,66,1000,4.346828486
34,68,1000,5.160663474
34,70,1000,4.332211428
34,72,1000,6.354724323
34,74,1000,6.399592626
34,76,1000,7.806830318
34,78,1000,9.183286922
34,80,1000,8.195879154
34,82,1000,9.615268826
34,84,1000,11.664290097
34,86,1000,13.10227496
34,88,1000,14.062541659
34,90,1000,14.551290208
34,92,1000,16.213327664
34,94,1000,18.184127335
34,96,1000,20.324124233
34,98,1000,24.40727606
34,100,1000,24.243914244
35,10,1000,0.015795037
35,12,1000,0.012020152
35,14,1000,0.018902999
35,16,1000,0.043999235
35,18,1000,0.032065609
35,20,1000,0.178304083
35,22,1000,0.07956767
35,24,1000,0.131692905
35,26,1000,0.082412503
35,28,1000,0.179993992
35,30,1000,0.303450688
35,32,1000,0.272003341
35,34,1000,0.44191376
35,36,1000,0.390142765
35,38,1000,0.535216662
35,40,1000,0.600628479
35,42,1000,0.625767961
35,44,1000,0.954512378
35,46,1000,1.430837165
35,48,1000,1.450049423
35,50,1000,1.726615416
35,52,1000,1.808477407
35,54,1000,2.276266731
35,56,1000,2.389917914
35,58,1000,2.623042967
35,60,1000,3.471451342
35,62,1000,3.76608501
35,64,1000,3.902607953
35,66,1000,4.418379294
35,68,1000,5.050254028
35,70,1000,5.344647265
35,72,1000,6.62007921
35,74,1000,6.903184669
35,76,1000,7.447705359
35,78,1000,8.61831444
35,80,1000,9.444068847
35,82,1000,11.297549937
35,84,1000,10.685885366
35,86,1000,13.336350128
35,88,1000,14.748055327
35,90,1000,18.042266913
35,92,1000,16.103249085
35,94,1000,18.222959098
35,96,1000,21.36087034
35,98,1000,22.617245834
35,100,1000,25.043072003
36,10,1000,0.014157835
36,12,1000,0.02150224
36,14,1000,0.030607557
36,16,1000,0.058928846
36,18,1000,0.045041717
36,20,1000,0.068058604
36,22,1000,0.136243761
36,24,1000,0.13125471
36,26,1000,0.19220862
36,28,1000,0.35547485
36,30,1000,0.260874238
36,32,1000,0.472764783
36,34,1000,0.318755646
36,36,1000,0.54407901
36,38,1000,0.381428614
36,40,1000,0.760849361
36,42,1000,0.913776075
36,44,1000,0.992666877
36,46,1000,1.392408465
36,48,1000,1.523040333
36,50,1000,1.532965725
36,52,1000,1.798367896
36,54,1000,2.327559553
36,56,1000,2.720980599
36,58,1000,3.474149292
36,60,1000,2.771095286
36,62,1000,3.462184469
36,64,1000,4.279467609
36,66,1000,4.799857941
36,68,1000,5.747602298
36,70,1000,5.314544752
36,72,1000,6.245884787
36,74,1000,7.793861639
36,76,1000,7.361995052
36,78,1000,8.785833041
36,80,1000,9.385278865
36,82,1000,9.716376149
36,84,1000,12.011490293
36,86,1000,14.277773424
36,88,1000,15.198145138
36,90,1000,14.627255874
36,92,1000,13.865632866
36,94,1000,19.066513748
36,96,1000,19.477657629
36,98,1000,23.300119833
36,100,1000,23.179640835
37,10,1000,0.01333764
37,12,1000,0.022483399
37,14,1000,0.017893407
37,16,1000,0.036315823
37,18,1000,0.055884941
37,20,1000,0.067663842
37,22,1000,0.074359103
37,24,1000,0.138690992
37,26,1000,0.178441593
37,28,1000,0.378553426
37,30,1000,0.211773712
37,32,1000,0.284873721
37,34,1000,0.622947487
37,36,1000,0.507363039
37,38,1000,0.645453977
37,40,1000,0.735451582
37,42,1000,0.802199763
37,44,1000,0.923705569
37,46,1000,1.084808547
37,48,1000,1.313154877
37,50,1000,1.784697484
37,52,1000,1.837458381
37,54,1000,1.887855862
37,56,1000,1.976710377
37,58,1000,2.589519006
37,60,1000,3.27896272
37,62,1000,4.209782155
37,64,1000,4.095350399
37,66,1000,4.202854026
37,68,1000,5.464961117
37,70,1000,5.502747699
37,72,1000,6.854594203
37,74,1000,6.528682823
37,76,1000,7.469699664
37,78,1000,8.662579271
37,80,1000,9.889770163
37,82,1000,10.134491844
37,84,1000,12.058260519
37,86,1000,12.712868354
37,88,1000,14.778464642
37,90,1000,14.225712692
37,92,1000,18.668502466
37,94,1000,19.174233992
37,96,1000,22.191129329
37,98,1000,24.101560867
37,100,1000,23.882296814
38,10,1000,0.012798367
38,12,1000,0.011924243
38,14,1000,0.025003456
38,16,1000,0.038306344
38,18,1000,0.036511716
38,20,1000,0.061167099
38,22,1000,0.106965699
38,24,1000,0.10530472
38,26,1000,0.257906421
38,28,1000,0.164602913
38,30,1000,0.361045634
38,32,1000,0.272056087
38,34,1000,0.439822333
38,36,1000,0.541760415
38,38,1000,0.477924599
38,40,1000,0.686093472
38,42,1000,1.083688292
38,44,1000,1.086128126
38,46,1000,1.343095144
38,48,1000,1.605538907
38,50,1000,1.757583498
38,52,1000,1.961410497
38,54,1000,2.515108853
38,56,1000,2.658569379
38,58,1000,2.834057619
38,60,1000,3.344944283
38,62,1000,3.295561128
38,64,1000,3.696045831
38,66,1000,4.145169262
38,68,1000,4.624480041
38,70,1000,5.996590745
38,72,1000,6.810145875
38,74,1000,5.893953127
38,76,1000,7.610746696
38,78,1000,8.085742246
38,80,1000,8.93780844
38,82,1000,11.584670703
38,84,1000,11.638774562
38,86,1000,13.264079982
38,88,1000,14.018371949
38,90,1000,16.319793659
38,92,1000,17.928613077
38,94,1000,19.811538605
38,96,1000,21.941302556
38,98,1000,20.665930209
38,100,1000,23.340296336
39,10,1000,0.015616729
39,12,1000,0.013864331
39,14,1000,0.016299031
39,16,1000,0.025035811
39,18,1000,0.050484252
39,20,1000,0.048089406
39,22,1000,0.074002083
39,24,1000,0.083407737
39,26,1000,0.118376296
39,28,1000,0.212582298
39,30,1000,0.203520919
39,32,1000,0.175273552
39,34,1000,0.438896782
39,36,1000,0.450730244
39,38,1000,0.434677612
39,40,1000,0.943340503
39,42,1000,0.942590097
39,44,1000,1.151002985
39,46,1000,1.226224448
39,48,1000,1.581305265
39,50,1000,1.600265433
39,52,1000,1.896352988
39,54,1000,2.123775558
39,56,1000,2.372847523
39,58,1000,2.662401933
39,60,1000,3.175723952
39,62,1000,3.518818207
39,64,1000,3.823918122
39,66,1000,4.585995949
39,68,1000,5.06713256
39,70,1000,5.787750783
39,72,1000,6.328728351
39,74,1000,7.593494032
39,76,1000,7.882827536
39,78,1000,9.75252817
39,80,1000,9.044366982
39,82,1000,12.052212303
39,84,1000,11.965222871
39,86,1000,12.477490743
39,88,1000,15.866926741
39,90,1000,17.477383375
39,92,1000,18.209906046
39,94,1000,21.456305989
39,96,1000,22.770991703
39,98,1000,21.545351763
39,100,1000,25.95216702
40,10,1000,0.015049477
40,12,1000,0.029406311
40,14,1000,0.033286484
40,16,1000,0.051417936
40,18,1000,0.027069478
40,20,1000,0.055038228
40,22,1000,0.079296406
40,24,1000,0.106291617
40,26,1000,0.305822916
40,28,1000,0.092588627
40,30,1000,0.241972145
40,32,1000,0.420669912
40,34,1000,0.378222438
40,36,1000,0.57118397
40,38,1000,0.455119642
40,40,1000,0.557177002
40,42,1000,0.777180745
40,44,1000,1.067224012
40,46,1000,1.157387639
40,48,1000,1.873029488
40,50,1000,1.498936587
40,52,1000,1.937594605
40,54,1000,2.10586361
40,56,1000,2.591155499
40,58,1000,2.926891564
40,60,1000,3.381876163
40,62,1000,4.094706899
40,64,1000,4.011602394
40,66,1000,4.9109083
40,68,1000,5.953270194
40,70,1000,5.398251325
40,72,1000,6.588485553
40,74,1000,7.477302199
40,76,1000,7.893510411
40,78,1000,8.996683531
40,80,1000,10.067117127
40,82,1000,9.939707273
40,84,1000,11.522446988
40,86,1000,13.497496151
40,88,1000,12.558156929
40,90,1000,15.595277221
40,92,1000,16.170788655
40,94,1000,19.406334106
40,96,1000,21.379557115
40,98,1000,22.337839383
40,100,1000,22.056646672
41,10,1000,0.008856664
41,12,1000,0.014988637
41,14,1000,0.030060931
41,16,1000,0.056621301
41,18,1000,0.052428797
41,20,1000,0.051181377
41,22,1000,0.085857995
41,24,1000,0.117822118
41,26,1000,0.123746354
41,28,1000,0.175856247
41,30,1000,0.423472399
41,32,1000,0.299276281
41,34,1000,0.309527116
41,36,1000,0.588368916
41,38,1000,0.675709175
41,40,1000,0.441879584
41,42,1000,0.854549175
41,44,1000,1.057260609
41,46,1000,1.129984496
41,48,1000,1.203443673
41,50,1000,1.842722131
41,52,1000,2.211659229
41,54,1000,2.086009408
41,56,1000,2.455006332
41,58,1000,2.461890812
41,60,1000,2.923946307
41,62,1000,3.766613614
41,64,1000,3.88146038
41,66,1000,4.615510283
41,68,1000,5.063870126
41,70,1000,4.880149013
41,72,1000,6.435719033
41,74,1000,6.552300981
41,76,1000,7.821468791
41,78,1000,7.846668284
41,80,1000,10.420230548
41,82,1000,11.781319983
41,84,1000,13.131151306
41,86,1000,13.357989048
41,88,1000,14.833415222
41,90,1000,16.334382957
41,92,1000,19.012893755
41,94,1000,17.626548833
41,96,1000,18.00792962
41,98,1000,22.595809712
41,100,1000,26.598818472
42,10,1000,0.008034879
42,12,1000,0.018809737
42,14,1000,0.029839173
42,16,1000,0.04021003
42,18,1000,0.047187625
42,20,1000,0.076108963
42,22,1000,0.094762383
42,24,1000,0.123779429
42,26,1000,0.123316513
42,28,1000,0.393221608
42,30,1000,0.273497085
42,32,1000,0.221609664
42,34,1000,0.510438252
42,36,1000,0.223024346
42,38,1000,0.663223904
42,40,1000,0.638799414
42,42,1000,0.829853482
42,44,1000,0.910878051
42,46,1000,0.954723702
42,48,1000,0.894845231
42,50,1000,1.289787434
42,52,1000,1.665512359
42,54,1000,2.164716941
42,56,1000,2.367384451
42,58,1000,2.881639769
42,60,1000,2.43886267
42,62,1000,3.016271381
42,64,1000,3.943250163
42,66,1000,4.420791022
42,68,1000,5.01594771
42,70,1000,6.08906109
42,72,1000,5.957073438
42,74,1000,6.759207414
42,76,1000,7.988245807
42,78,1000,9.156279322
42,80,1000,10.65178648
42,82,1000,10.62476023
42,84,1000,12.017617408
42,86,1000,14.065822094
42,88,1000,11.497266398
42,90,1000,16.46547747
42,92,1000,16.971465199
42,94,1000,21.481638853
42,96,1000,19.454201259
42,98,1000,23.732034087
42,100,1000,22.414992621
43,10,1000,0.006555858
43,12,1000,0.022064363
43,14,1000,0.023502576
43,16,1000,0.034240487
43,18,1000,0.050103252
43,20,1000,0.066664749
43,22,1000,0.178191403
43,24,1000,0.112211442
43,26,1000,0.143918655
43,28,1000,0.196323383
43,30,1000,0.445577877
43,32,1000,0.590528836
43,34,1000,0.28434715
43,36,1000,0.537826249
43,38,1000,0.593021634
43,40,1000,0.790063631
43,42,1000,0.967282069
43,44,1000,1.240374854
43,46,1000,0.98720175
43,48,1000,1.514974087
43,50,1000,1.829878305
43,52,1000,2.144561544
43,54,1000,1.956508983
43,56,1000,2.279893859
43,58,1000,2.646890198
43,60,1000,3.210685576
43,62,1000,3.519772035
43,64,1000,3.494798313
43,66,1000,3.986883581
43,68,1000,5.005277618
43,70,1000,5.771060822
43,72,1000,6.725166173
43,74,1000,6.410249459
43,76,1000,7.678029693
43,78,1000,9.667396901
43,80,1000,9.453478004
43,82,1000,9.842546729
43,84,1000,10.556371406
43,86,1000,14.335893866
43,88,1000,14.695757617
43,90,1000,17.384754591
43,92,1000,19.59764637
43,94,1000,17.665676623
43,96,1000,21.527250307
43,98,1000,20.511608829
43,100,1000,24.729272973
44,10,1000,0.016869072
44,12,1000,0.019217539
44,14,1000,0.011876017
44,16,1000,0.040680889
44,18,1000,0.018759465
44,20,1000,0.055912643
44,22,1000,0.071183772
44,24,1000,0.123918785
44,26,1000,0.115185458
44,28,1000,0.136390418
44,30,1000,0.214273652
44,32,1000,0.216049235
44,34,1000,0.418790899
44,36,1000,0.583434683
44,38,1000,0.56818923
44,40,1000,0.814935256
44,42,1000,1.032214795
44,44,1000,0.921794499
44,46,1000,0.786919343
44,48,1000,1.533775244
44,50,1000,1.758268462
44,52,1000,1.834077561
44,54,1000,2.656787439
44,56,1000,2.371567643
44,58,1000,2.768486643
44,60,1000,3.749962251
44,62,1000,3.691942071
44,64,1000,4.44918948
44,66,1000,4.416182719
44,68,1000,5.085196239
44,70,1000,5.754711716
44,72,1000,6.745386398
44,74,1000,7.100337649
44,76,1000,7.567985716
44,78,1000,8.99746575
44,80,1000,9.436410708
44,82,1000,11.607792589
44,84,1000,11.700941558
44,86,1000,12.447138802
44,88,1000,14.778083604
44,90,1000,13.330870133
44,92,1000,18.225623697
44,94,1000,17.549285139
44,96,1000,16.57394348
44,98,1000,21.178446168
44,100,1000,24.983368083
45,10,1000,0.010746232
45,12,1000,0.022224707
45,14,1000,0.01794192
45,16,1000,0.027044787
45,18,1000,0.034293214
45,20,1000,0.214138422
45,22,1000,0.088926345
45,24,1000,0.130542778
45,26,1000,0.17863335
45,28,1000,0.183405048
45,30,1000,0.402717487
45,32,1000,0.260923799
45,34,1000,0.338040103
45,36,1000,0.475545648
45,38,1000,0.400528619
45,40,1000,0.578165996
45,42,1000,0.819103755
45,44,1000,0.739374507
45,46,1000,0.888568628
45,48,1000,0.97319351
45,50,1000,1.686742583
45,52,1000,1.630457572
45,54,1000,1.787749444
45,56,1000,2.23652428
45,58,1000,2.395687978
45,60,1000,2.827963077
45,62,1000,3.160382742
45,64,1000,3.606980519
45,66,1000,5.235193655
45,68,1000,3.960952341
45,70,1000,5.57394778
45,72,1000,7.06684211
45,74,1000,7.239606943
45,76,1000,7.387982823
45,78,1000,8.564057642
45,80,1000,10.409237931
45,82,1000,9.931719651
45,84,1000,12.724311442
45,86,1000,11.777824439
45,88,1000,13.646880283
45,90,1000,13.214098538
45,92,1000,16.402944366
45,94,1000,18.914389795
45,96,1000,20.647508993
45,98,1000,24.314667901
45,100,1000,26.078569018
46,10,1000,0.013804505
46,12,1000,0.01831989
46,14,1000,0.036244719
46,16,1000,0.02664288
46,18,1000,0.047187926
46,20,1000,0.076552533
46,22,1000,0.108013166
46,24,1000,0.145286664
46,26,1000,0.139147726
46,28,1000,0.66720897
46,30,1000,0.196391359
46,32,1000,0.290510554
46,34,1000,0.400754978
46,36,1000,0.534143471
46,38,1000,0.342941178
46,40,1000,0.814515157
46,42,1000,0.903856218
46,44,1000,1.049348194
46,46,1000,1.379994374
46,48,1000,1.31845398
46,50,1000,1.550794542
46,52,1000,1.971145044
46,54,1000,2.235075405
46,56,1000,2.005734757
46,58,1000,1.83092989
46,60,1000,3.099631122
46,62,1000,3.628316147
46,64,1000,3.814620033
46,66,1000,4.21597856
46,68,1000,5.008059494
46,70,1000,5.208954607
46,72,1000,6.534376447
46,74,1000,6.852743279
46,76,1000,8.21446047
46,78,1000,7.769721456
46,80,1000,9.857292189
46,82,1000,10.383589778
46,84,1000,12.077959937
46,86,1000,11.095490629
46,88,1000,13.694132363
46,90,1000,17.464157299
46,92,1000,14.325239289
46,94,1000,20.010702029
46,96,1000,19.574181497
46,98,1000,21.850773886
46,100,1000,24.12466365
47,10,1000,0.010617725
47,12,1000,0.019356808
47,14,1000,0.031588744
47,16,1000,0.031329632
47,18,1000,0.045403154
47,20,1000,0.072300702
47,22,1000,0.066467062
47,24,1000,0.11457792
47,26,1000,0.356831002
47,28,1000,0.158596257
47,30,1000,0.248540085
47,32,1000,0.240468466
47,34,1000,0.589521461
47,36,1000,0.434904161
47,38,1000,0.627084161
47,40,1000,0.526588341
47,42,1000,1.139417167
47,44,1000,0.701473249
47,46,1000,0.914533382
47,48,1000,1.291010546
47,50,1000,1.291866538
47,52,1000,1.763683426
47,54,1000,2.247534155
47,56,1000,2.593109248
47,58,1000,2.6190476
47,60,1000,2.957673357
47,62,1000,3.31853193
47,64,1000,4.089638302
47,66,1000,3.411445516
47,68,1000,4.990554672
47,70,1000,4.164808859
47,72,1000,6.364644491
47,74,1000,6.32319213
